cokey,mrulekey,mrulename,seqnum,rulekey,rulename,ruledepth,interpll,interpllc,interplr,interplrc,interphr,interphrc,interphh,interphhc,nullpropdatabool,defpropdatabool,incpropdatabool,cointerpkey
17724266,24388,AWM - Irrigation Disposal of Wastewater,0,24388,AWM - Irrigation Disposal of Wastewater,0,0,Not limited,0.32,Somewhat limited,0.32,Somewhat limited,0.68,Somewhat limited,0,0,0,1495257216
17724266,24388,AWM - Irrigation Disposal of Wastewater,1,240,Slope 2.9 to > 8% surface,1,0,No steepness limitation,0.32,Too steep for surface application,0.32,Too steep for surface application,0.68,Too steep for surface application,0,0,0,1495257217
17724266,235,AWM - Land Application of Municipal Sewage Sludge,0,235,AWM - Land Application of Municipal Sewage Sludge,0,0.4,Somewhat limited,0.4,Somewhat limited,0.4,Somewhat limited,0.4,Somewhat limited,0,0,0,1495257218
17724266,235,AWM - Land Application of Municipal Sewage Sludge,1,10909,Flooding  Very Rare/Rare Freq.,1,0.4,Flooding,0.4,Flooding,0.4,Flooding,0.4,Flooding,0,0,0,1495257219
17724266,205,AWM - Manure and Food Processing Waste,0,205,AWM - Manure and Food Processing Waste,0,0,Not limited,0,Not limited,0,Not limited,0,Not limited,0,0,0,1495257220
17724266,258,AWM - Overland Flow Process Treatment of Wastewater,0,258,AWM - Overland Flow Process Treatment of Wastewater,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1495257221
17724266,258,AWM - Overland Flow Process Treatment of Wastewater,1,255,Seepage Limitation (1 - 4 um/sec) Surface Layer,1,1,Seepage,1,Seepage,1,Seepage,1,Seepage,0,0,0,1495257222
17724266,258,AWM - Overland Flow Process Treatment of Wastewater,2,10909,Flooding  Very Rare/Rare Freq.,1,0.4,Flooding,0.4,Flooding,0.4,Flooding,0.4,Flooding,0,0,0,1495257223
17724266,238,AWM - Rapid Infiltration Disposal of Wastewater,0,238,AWM - Rapid Infiltration Disposal of Wastewater,0,0.961,Somewhat limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1495257224
17724266,238,AWM - Rapid Infiltration Disposal of Wastewater,1,289,Percolation (10 - 40 um/sec) 0 to 60 Inches,1,0.961,Slow water movement,1,Slow water movement,1,Slow water movement,1,Slow water movement,0,0,0,1495257225
17724266,238,AWM - Rapid Infiltration Disposal of Wastewater,2,288,Sloping 3.9 to > 8%,1,0,No slope limitation,0.144,Slope,0.144,Slope,0.524,Slope,0,0,0,1495257226
17724266,254,AWM - Slow Rate Process Treatment of Wastewater,0,254,AWM - Slow Rate Process Treatment of Wastewater,0,0,Not limited,0.32,Somewhat limited,0.32,Somewhat limited,0.68,Somewhat limited,0,0,0,1495257227
17724266,254,AWM - Slow Rate Process Treatment of Wastewater,1,240,Slope 2.9 to > 8% surface,1,0,No steepness limitation,0.32,Too steep for surface application,0.32,Too steep for surface application,0.68,Too steep for surface application,0,0,0,1495257228
17724266,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",0,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",0,0.3,Somewhat limited,0.3,Somewhat limited,0.3,Somewhat limited,0.3,Somewhat limited,0,0,0,1495257229
17724266,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",1,63698,Flooding  Very Rare/Rare Freq/Occas.,1,0.3,Flooding,0.3,Flooding,0.3,Flooding,0.3,Flooding,0,0,0,1495257230
17724266,54168,"DHS - Catastrophic Event, Large Animal Mortality, Incinerate",0,54168,"DHS - Catastrophic Event, Large Animal Mortality, Incinerate",0,0.3,Somewhat limited,0.3,Somewhat limited,0.3,Somewhat limited,0.3,Somewhat limited,0,0,0,1495257231
17724266,54168,"DHS - Catastrophic Event, Large Animal Mortality, Incinerate",1,63698,Flooding  Very Rare/Rare Freq/Occas.,1,0.3,Flooding,0.3,Flooding,0.3,Flooding,0.3,Flooding,0,0,0,1495257232
17724266,21013,"DHS - Catastrophic Mortality, Large Animal Disposal, Pit",0,21013,"DHS - Catastrophic Mortality, Large Animal Disposal, Pit",0,0.4,Somewhat limited,0.4,Somewhat limited,0.4,Somewhat limited,0.4,Somewhat limited,0,0,0,1495257233
17724266,21013,"DHS - Catastrophic Mortality, Large Animal Disposal, Pit",1,10909,Flooding  Very Rare/Rare Freq.,1,0.4,Flooding,0.4,Flooding,0.4,Flooding,0.4,Flooding,0,0,0,1495257234
17724266,21014,"DHS - Catastrophic Mortality, Large Animal Disposal, Trench",0,21014,"DHS - Catastrophic Mortality, Large Animal Disposal, Trench",0,0.4,Somewhat limited,0.4,Somewhat limited,0.4,Somewhat limited,0.4,Somewhat limited,0,0,0,1495257235
17724266,21014,"DHS - Catastrophic Mortality, Large Animal Disposal, Trench",1,10909,Flooding  Very Rare/Rare Freq.,1,0.4,Flooding,0.4,Flooding,0.4,Flooding,0.4,Flooding,0,0,0,1495257236
17724266,20799,DHS - Potential for Radioactive Bioaccumulation,0,20799,DHS - Potential for Radioactive Bioaccumulation,0,0,Very low bioaccumulation potential,0.001,Low bioaccumulation potential,0.001,Low bioaccumulation potential,0.002,Low bioaccumulation potential,0,0,0,1495257237
17724266,20799,DHS - Potential for Radioactive Bioaccumulation,1,20866,Bioaccumulation Sorption,1,0,"Bioavailability low due to CEC, pH, or organic sorption",0,"Bioavailability low due to CEC, pH, or organic sorption",0,"Bioavailability low due to CEC, pH, or organic sorption",0,"Bioavailability low due to CEC, pH, or organic sorption",0,0,0,1495257238
17724266,20799,DHS - Potential for Radioactive Bioaccumulation,2,20818,Bioaccumulation Material Gain Potential,1,0,Does not gain bioavailable material,0.001,Gains bioavailable material,0.001,Gains bioavailable material,0.002,Gains bioavailable material,0,0,0,1495257239
17724266,20799,DHS - Potential for Radioactive Bioaccumulation,3,20865,Bioaccumulation Chemical Attenuation,1,0.5,Bioavailability due to attenuation by carbonates or gyp,0.82,Bioavailability due to attenuation by carbonates or gyp,0.82,Bioavailability due to attenuation by carbonates or gyp,1,"Bioavailability high, no attenuation by carbonates or gyp",0,0,0,1495257240
17724266,20791,DHS - Potential for Radioactive Sequestration,0,20791,DHS - Potential for Radioactive Sequestration,0,1,High sequestration potential,0.999,High sequestration potential,0.999,High sequestration potential,0.998,High sequestration potential,0,0,0,1495257241
17724266,20791,DHS - Potential for Radioactive Sequestration,1,20814,Sequestration Clay Content,1,1,Adsorption by clay,1,Adsorption by clay,1,Adsorption by clay,1,Adsorption by clay,0,0,0,1495257242
17724266,20791,DHS - Potential for Radioactive Sequestration,2,20793,Sequestration Organic Surface,1,0.953,Sequestration due to fertility effects,0.953,Sequestration due to fertility effects,0.953,Sequestration due to fertility effects,0.953,Sequestration due to fertility effects,0,0,0,1495257243
17724266,20791,DHS - Potential for Radioactive Sequestration,3,20790,Sequestration CaCO3,1,0,No adsorptive capacity due to CaCO3,0.18,Adsorptive capacity due to CaCO3,0.18,Adsorptive capacity due to CaCO3,0.5,Adsorptive capacity due to CaCO3,0,0,0,1495257244
17724266,20791,DHS - Potential for Radioactive Sequestration,4,20817,Sequestration Material Loss Potential,1,0,Does not lose material,0.001,Loses material,0.001,Loses material,0.002,Loses material,0,0,0,1495257245
17724266,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",0,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",0,0.429,Somewhat limited,0.429,Somewhat limited,0.429,Somewhat limited,1,Severely limited,0,0,0,1495257246
17724266,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",1,23660,Dust PM10 and PM2.5 Generation,1,0.429,Dusty,0.429,Dusty,0.429,Dusty,0.429,Dusty,0,0,0,1495257247
17724266,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",2,10909,Flooding  Very Rare/Rare Freq.,1,0.4,Flooding,0.4,Flooding,0.4,Flooding,0.4,Flooding,0,0,0,1495257248
17724266,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",3,25796,"Unstable Excavation Walls, Catastrophic Events",1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1495257249
17724266,20468,DHS - Site for Composting Facility - Subsurface,0,20468,DHS - Site for Composting Facility - Subsurface,0,0.25,Somewhat limited,0.5,Somewhat limited,0.5,Somewhat limited,1,Very limited,0,0,0,1495257250
17724266,20468,DHS - Site for Composting Facility - Subsurface,1,23635,Piping  (revised),1,0,Low piping potential,0.5,Piping,0.5,Piping,0.5,Piping,0,0,0,1495257251
17724266,20468,DHS - Site for Composting Facility - Subsurface,2,20487,Precipitation,1,0.25,Low precipitation,0.25,Low precipitation,0.25,Low precipitation,0.25,Low precipitation,0,0,0,1495257252
17724266,20468,DHS - Site for Composting Facility - Subsurface,3,20488,Temperature,1,0.083,Extreme soil temperatures,0.083,Extreme soil temperatures,0.083,Extreme soil temperatures,0.083,Extreme soil temperatures,0,0,0,1495257253
17724266,20468,DHS - Site for Composting Facility - Subsurface,4,25796,"Unstable Excavation Walls, Catastrophic Events",1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1495257254
17724266,20461,DHS - Site for Composting Facility - Surface,0,20461,DHS - Site for Composting Facility - Surface,0,0.25,Somewhat limited,0.5,Somewhat limited,0.5,Somewhat limited,0.6,Somewhat limited,0,0,0,1495257255
17724266,20461,DHS - Site for Composting Facility - Surface,1,23635,Piping  (revised),1,0,Low piping potential,0.5,Piping,0.5,Piping,0.5,Piping,0,0,0,1495257256
17724266,20461,DHS - Site for Composting Facility - Surface,2,20466,"Slope 3 to 8 percent, Limitation",1,0,Slope not limiting,0.4,Slope,0.4,Slope,0.6,Slope,0,0,0,1495257257
17724266,20461,DHS - Site for Composting Facility - Surface,3,20487,Precipitation,1,0.25,Low precipitation,0.25,Low precipitation,0.25,Low precipitation,0.25,Low precipitation,0,0,0,1495257258
17724266,20461,DHS - Site for Composting Facility - Surface,4,20488,Temperature,1,0.083,Extreme soil temperatures,0.083,Extreme soil temperatures,0.083,Extreme soil temperatures,0.083,Extreme soil temperatures,0,0,0,1495257259
17724266,20382,DHS - Suitability for Clay Liner Material,0,20382,DHS - Suitability for Clay Liner Material,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1495257260
17724266,20382,DHS - Suitability for Clay Liner Material,1,20506,Hard to Pack Subrule,1,0,Hard to pack,0,Hard to pack,0,Hard to pack,0,Hard to pack,0,0,0,1495257261
17724266,20382,DHS - Suitability for Clay Liner Material,2,20446,Area Reclaim Subrule,1,0.467,Area reclaim difficulty,0.6,Area reclaim difficulty,0.6,Area reclaim difficulty,0.896,Area reclaim difficulty,0,0,0,1495257262
17724266,20382,DHS - Suitability for Clay Liner Material,3,20387,"Slope 3 to 8 percent, suitability",1,0.4,Slope,0.6,Slope,0.6,Slope,1,Slope favorable,0,0,0,1495257263
17724266,20472,DHS - Suitability for Composting Medium and Final Cover,0,20472,DHS - Suitability for Composting Medium and Final Cover,0,1,Good,1,Good,1,Good,1,Good,0,0,0,1495257264
17724266,10324,ENG - Construction Materials; Gravel Source,0,10324,ENG - Construction Materials; Gravel Source,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1495257265
17724266,10324,ENG - Construction Materials; Gravel Source,1,22954,"Gravel Bottom Layer, Cemented",1,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,0,0,1495257266
17724266,10324,ENG - Construction Materials; Gravel Source,2,22955,"Gravel Thickest Layer, Cemented",1,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,0,0,1495257267
17724266,10514,ENG - Construction Materials; Reclamation,0,10514,ENG - Construction Materials; Reclamation,0,0.711,Fair,0.896,Fair,0.896,Fair,0.896,Fair,0,0,0,1495257268
17724266,10514,ENG - Construction Materials; Reclamation,1,10368,Erodibility Factor Maximum,1,0.896,Water erosion,0.896,Water erosion,0.896,Water erosion,0.896,Water erosion,0,0,0,1495257269
17724266,10028,ENG - Construction Materials; Roadfill,0,10028,ENG - Construction Materials; Roadfill,0,0,Poor,0.752,Fair,0.752,Fair,0.752,Fair,0,0,0,1495257270
17724266,10028,ENG - Construction Materials; Roadfill,1,23779,"Dust PM10 and PM2.5 Generation, Suitability",1,0.752,Dusty,0.752,Dusty,0.752,Dusty,0.752,Dusty,0,0,0,1495257271
17724266,10332,ENG - Construction Materials; Sand Source,0,10332,ENG - Construction Materials; Sand Source,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1495257272
17724266,10332,ENG - Construction Materials; Sand Source,1,23704,Sand Bottom Layer (revised),1,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,0,0,1495257273
17724266,10332,ENG - Construction Materials; Sand Source,2,21969,Sand Thickest Layer (revised),1,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,0,0,1495257274
17724266,10345,ENG - Construction Materials; Topsoil,0,10345,ENG - Construction Materials; Topsoil,0,0.576,Fair,1,Good,1,Good,1,Good,0,0,0,1495257275
17724266,989,ENG - Daily Cover for Landfill,0,989,ENG - Daily Cover for Landfill,0,0.429,Somewhat limited,0.429,Somewhat limited,0.429,Somewhat limited,0.429,Somewhat limited,0,0,0,1495257276
17724266,989,ENG - Daily Cover for Landfill,1,23660,Dust PM10 and PM2.5 Generation,1,0.429,Dusty,0.429,Dusty,0.429,Dusty,0.429,Dusty,0,0,0,1495257277
17724266,340,ENG - Dwellings W/O Basements,0,340,ENG - Dwellings W/O Basements,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1495257278
17724266,340,ENG - Dwellings W/O Basements,1,213,Flooding (Maximum Frequency),1,1,Flooding,1,Flooding,1,Flooding,1,Flooding,0,0,0,1495257279
17724266,393,ENG - Dwellings With Basements,0,393,ENG - Dwellings With Basements,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1495257280
17724266,393,ENG - Dwellings With Basements,1,213,Flooding (Maximum Frequency),1,1,Flooding,1,Flooding,1,Flooding,1,Flooding,0,0,0,1495257281
17724266,402,"ENG - Lawn, Landscape, Golf Fairway",0,402,"ENG - Lawn, Landscape, Golf Fairway",0,0.429,Somewhat limited,0.429,Somewhat limited,0.429,Somewhat limited,0.429,Somewhat limited,0,0,0,1495257282
17724266,402,"ENG - Lawn, Landscape, Golf Fairway",1,23660,Dust PM10 and PM2.5 Generation,1,0.429,Dusty,0.429,Dusty,0.429,Dusty,0.429,Dusty,0,0,0,1495257283
17724266,398,ENG - Local Roads and Streets,0,398,ENG - Local Roads and Streets,0,0.4,Somewhat limited,0.4,Somewhat limited,0.4,Somewhat limited,1,Very limited,0,0,0,1495257284
17724266,398,ENG - Local Roads and Streets,1,10909,Flooding  Very Rare/Rare Freq.,1,0.4,Flooding,0.4,Flooding,0.4,Flooding,0.4,Flooding,0,0,0,1495257285
17724266,979,ENG - Sanitary Landfill (Area),0,979,ENG - Sanitary Landfill (Area),0,0.429,Somewhat limited,0.429,Somewhat limited,0.429,Somewhat limited,1,Very limited,0,0,0,1495257286
17724266,979,ENG - Sanitary Landfill (Area),1,23660,Dust PM10 and PM2.5 Generation,1,0.429,Dusty,0.429,Dusty,0.429,Dusty,0.429,Dusty,0,0,0,1495257287
17724266,979,ENG - Sanitary Landfill (Area),2,10909,Flooding  Very Rare/Rare Freq.,1,0.4,Flooding,0.4,Flooding,0.4,Flooding,0.4,Flooding,0,0,0,1495257288
17724266,419,ENG - Sanitary Landfill (Trench),0,419,ENG - Sanitary Landfill (Trench),0,0.429,Somewhat limited,0.429,Somewhat limited,0.429,Somewhat limited,1,Very limited,0,0,0,1495257289
17724266,419,ENG - Sanitary Landfill (Trench),1,23660,Dust PM10 and PM2.5 Generation,1,0.429,Dusty,0.429,Dusty,0.429,Dusty,0.429,Dusty,0,0,0,1495257290
17724266,419,ENG - Sanitary Landfill (Trench),2,10909,Flooding  Very Rare/Rare Freq.,1,0.4,Flooding,0.4,Flooding,0.4,Flooding,0.4,Flooding,0,0,0,1495257291
17724266,208,ENG - Septic Tank Absorption Fields,0,208,ENG - Septic Tank Absorption Fields,0,0.4,Somewhat limited,0.465,Somewhat limited,0.465,Somewhat limited,1,Very limited,0,0,0,1495257292
17724266,208,ENG - Septic Tank Absorption Fields,1,233,"Percolation 60 - 180cm (24-72"")",1,0,Ksat not restrictive,0.465,Slow water movement,0.465,Slow water movement,0.999,Slow water movement,0,0,0,1495257293
17724266,208,ENG - Septic Tank Absorption Fields,2,10909,Flooding  Very Rare/Rare Freq.,1,0.4,Flooding,0.4,Flooding,0.4,Flooding,0.4,Flooding,0,0,0,1495257294
17724266,430,ENG - Sewage Lagoons,0,430,ENG - Sewage Lagoons,0,0.4,Somewhat limited,0.68,Somewhat limited,0.68,Somewhat limited,1,Very limited,0,0,0,1495257295
17724266,430,ENG - Sewage Lagoons,1,422,Sloping < 2 to > 7%,1,0.08,Slope,0.68,Slope,0.68,Slope,0.92,Slope,0,0,0,1495257296
17724266,430,ENG - Sewage Lagoons,2,424,"Seepage 30 - 150cm (12-60"")",1,0.001,Seepage,0.533,Seepage,0.533,Seepage,1,Seepage,0,0,0,1495257297
17724266,430,ENG - Sewage Lagoons,3,10909,Flooding  Very Rare/Rare Freq.,1,0.4,Flooding,0.4,Flooding,0.4,Flooding,0.4,Flooding,0,0,0,1495257298
17724266,302,ENG - Shallow Excavations,0,302,ENG - Shallow Excavations,0,0.429,Somewhat limited,0.429,Somewhat limited,0.429,Somewhat limited,0.429,Somewhat limited,0,0,0,1495257299
17724266,302,ENG - Shallow Excavations,1,23660,Dust PM10 and PM2.5 Generation,1,0.429,Dusty,0.429,Dusty,0.429,Dusty,0.429,Dusty,0,0,0,1495257300
17724266,302,ENG - Shallow Excavations,2,23768,"Unstable Excavation Walls, revised",1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1495257301
17724266,395,ENG - Small Commercial Buildings,0,395,ENG - Small Commercial Buildings,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1495257302
17724266,395,ENG - Small Commercial Buildings,1,213,Flooding (Maximum Frequency),1,1,Flooding,1,Flooding,1,Flooding,1,Flooding,0,0,0,1495257303
17724266,395,ENG - Small Commercial Buildings,2,288,Sloping 3.9 to > 8%,1,0,No slope limitation,0.144,Slope,0.144,Slope,0.524,Slope,0,0,0,1495257304
17724266,23656,ENG - Unpaved Local Roads and Streets,0,23656,ENG - Unpaved Local Roads and Streets,0,0.4,Somewhat limited,0.4,Somewhat limited,0.4,Somewhat limited,1,Very limited,0,0,0,1495257305
17724266,23656,ENG - Unpaved Local Roads and Streets,1,23660,Dust PM10 and PM2.5 Generation,1,0.429,Dusty,0.429,Dusty,0.429,Dusty,0.429,Dusty,0,0,0,1495257306
17724266,23656,ENG - Unpaved Local Roads and Streets,2,10909,Flooding  Very Rare/Rare Freq.,1,0.4,Flooding,0.4,Flooding,0.4,Flooding,0.4,Flooding,0,0,0,1495257307
17724266,57992,Farm and Garden Composting Facility - Surface,0,57992,Farm and Garden Composting Facility - Surface,0,0.25,Somewhat limited,0.4,Somewhat limited,0.4,Somewhat limited,0.6,Somewhat limited,0,0,0,1495257308
17724266,57992,Farm and Garden Composting Facility - Surface,1,20466,"Slope 3 to 8 percent, Limitation",1,0,Slope not limiting,0.4,Slope,0.4,Slope,0.6,Slope,0,0,0,1495257309
17724266,57992,Farm and Garden Composting Facility - Surface,2,20487,Precipitation,1,0.25,Low precipitation,0.25,Low precipitation,0.25,Low precipitation,0.25,Low precipitation,0,0,0,1495257310
17724266,57992,Farm and Garden Composting Facility - Surface,3,20488,Temperature,1,0.083,Extreme soil temperatures,0.083,Extreme soil temperatures,0.083,Extreme soil temperatures,0.083,Extreme soil temperatures,0,0,0,1495257311
17724266,351,FOR - Construction Limitations for Haul Roads/Log Landings,0,351,FOR - Construction Limitations for Haul Roads/Log Landings,0,0.5,Moderate,0.5,Moderate,0.5,Moderate,0.5,Moderate,1,1,0,1495257312
17724266,351,FOR - Construction Limitations for Haul Roads/Log Landings,1,531,Strength Limitation (1),1,0.5,Low strength,0.5,Low strength,0.5,Low strength,0.5,Low strength,1,1,0,1495257313
17724266,351,FOR - Construction Limitations for Haul Roads/Log Landings,2,23660,Dust PM10 and PM2.5 Generation,1,0.429,Dusty,0.429,Dusty,0.429,Dusty,0.429,Dusty,0,0,0,1495257314
17724266,670,FOR - Hand Planting Suitability,0,670,FOR - Hand Planting Suitability,0,0,Well suited,0,Well suited,0,Well suited,0,Well suited,0,0,0,1495257315
17724266,559,FOR - Harvest Equipment Operability,0,559,FOR - Harvest Equipment Operability,0,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,1,1,0,1495257316
17724266,559,FOR - Harvest Equipment Operability,1,329,Strength Limitation (2),1,0.5,Low strength,0.5,Low strength,0.5,Low strength,0.5,Low strength,1,1,0,1495257317
17724266,559,FOR - Harvest Equipment Operability,2,23660,Dust PM10 and PM2.5 Generation,1,0.429,Dusty,0.429,Dusty,0.429,Dusty,0.429,Dusty,0,0,0,1495257318
17724266,348,FOR - Log Landing Suitability,0,348,FOR - Log Landing Suitability,0,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,1,1,0,1495257319
17724266,348,FOR - Log Landing Suitability,1,329,Strength Limitation (2),1,0.5,Low strength,0.5,Low strength,0.5,Low strength,0.5,Low strength,1,1,0,1495257320
17724266,348,FOR - Log Landing Suitability,2,23660,Dust PM10 and PM2.5 Generation,1,0.429,Dusty,0.429,Dusty,0.429,Dusty,0.429,Dusty,0,0,0,1495257321
17724266,63742,FOR - Mechanical Planting Suitability,0,63742,FOR - Mechanical Planting Suitability,0,0,Well suited,0.002,Moderately suited,0.002,Moderately suited,0.04,Moderately suited,0,0,0,1495257322
17724266,63742,FOR - Mechanical Planting Suitability,1,61430,Slope Limitation (<5% to >35%),1,0,Slope,0.002,Slope,0.002,Slope,0.04,Slope,0,0,0,1495257323
17724266,63743,FOR - Mechanical Site Preparation (Deep),0,63743,FOR - Mechanical Site Preparation (Deep),0,0,Well suited,0,Well suited,0,Well suited,0,Well suited,0,0,0,1495257324
17724266,63744,FOR - Mechanical Site Preparation (Surface),0,63744,FOR - Mechanical Site Preparation (Surface),0,0,Well suited,0,Well suited,0,Well suited,0,Well suited,0,0,0,1495257325
17724266,63745,FOR - Potential Erosion Hazard (Off-Road/Off-Trail),0,63745,FOR - Potential Erosion Hazard (Off-Road/Off-Trail),0,0,Slight,0,Slight,0,Slight,0,Slight,0,0,0,1495257326
17724266,330,FOR - Potential Erosion Hazard (Road/Trail),0,330,FOR - Potential Erosion Hazard (Road/Trail),0,0.5,Moderate,0.5,Moderate,0.5,Moderate,0.5,Moderate,0,0,0,1495257327
17724266,330,FOR - Potential Erosion Hazard (Road/Trail),1,363,Slope/Erodibility Limitation (2),1,0.5,Slope/erodibility,0.5,Slope/erodibility,0.5,Slope/erodibility,0.5,Slope/erodibility,0,0,0,1495257328
17724266,10458,FOR - Potential Fire Damage Hazard,0,10458,FOR - Potential Fire Damage Hazard,0,0,Low,0,Low,0,Low,0,Low,0,0,0,1495257329
17724266,10599,FOR - Potential Seedling Mortality,0,10599,FOR - Potential Seedling Mortality,0,0.5,Moderate,0.5,Moderate,0.5,Moderate,0.5,Moderate,0,1,0,1495257330
17724266,10599,FOR - Potential Seedling Mortality,1,10596,Low Available Water Limitation,1,0.5,Available water,0.5,Available water,0.5,Available water,0.5,Available water,0,0,0,1495257331
17724266,297,FOR - Road Suitability (Natural Surface),0,297,FOR - Road Suitability (Natural Surface),0,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,1,1,0,1495257332
17724266,297,FOR - Road Suitability (Natural Surface),1,329,Strength Limitation (2),1,0.5,Low strength,0.5,Low strength,0.5,Low strength,0.5,Low strength,1,1,0,1495257333
17724266,297,FOR - Road Suitability (Natural Surface),2,23660,Dust PM10 and PM2.5 Generation,1,0.429,Dusty,0.429,Dusty,0.429,Dusty,0.429,Dusty,0,0,0,1495257334
17724266,281,FOR - Soil Rutting Hazard,0,281,FOR - Soil Rutting Hazard,0,1,Severe,1,Severe,1,Severe,1,Severe,0,1,0,1495257335
17724266,281,FOR - Soil Rutting Hazard,1,640,Strength Limitation (3),1,1,Low strength,1,Low strength,1,Low strength,1,Low strength,0,1,0,1495257336
17724266,63746,FOR - Windthrow Hazard,0,63746,FOR - Windthrow Hazard,0,0,Slight,0,Slight,0,Slight,0,Slight,1,1,0,1495257337
17724266,63746,FOR - Windthrow Hazard,1,44491,Low Cohesion (Part 620),1,0,Not low cohesion,0.5,Low cohesion,0.5,Low cohesion,0.5,Low cohesion,0,0,0,1495257338
17724266,63746,FOR - Windthrow Hazard,2,63738,Windthrow Hillslope Rating,1,0.3,Hillslope position,0.3,Hillslope position,0.3,Hillslope position,0.3,Hillslope position,0,0,0,1495257339
17724266,58534,FOR (USFS) - Road Construction/Maintenance (Natural Surface),0,58534,FOR (USFS) - Road Construction/Maintenance (Natural Surface),0,1,Very well suited,1,Very well suited,1,Very well suited,1,Very well suited,0,0,0,1495257340
17724266,54580,Fragile Soil Index,0,54580,Fragile Soil Index,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495257341
17724266,54580,Fragile Soil Index,1,54581,Vegetative Cover,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495257342
17724266,54580,Fragile Soil Index,2,54579,Organic Matter in surface Layer,1,0.551,Low organic matter,0.551,Low organic matter,0.551,Low organic matter,0.551,Low organic matter,0,0,0,1495257343
17724266,54580,Fragile Soil Index,3,54582,Aridity Index,1,0.31,Mildly wet,0.31,Mildly wet,0.31,Mildly wet,0.31,Mildly wet,0,0,0,1495257344
17724266,54580,Fragile Soil Index,4,54639,Structure Index of Surface,1,0.25,Well structured,0.25,Well structured,0.25,Well structured,0.25,Well structured,0,0,0,1495257345
17724266,54580,Fragile Soil Index,5,54638,Slope full range,1,0.05,Nearly level,0.069,Gently sloping,0.069,Gently sloping,0.076,Gently sloping,0,0,0,1495257346
17724266,825,"GRL - Fencing, Post Depth =<24 inches",0,825,"GRL - Fencing, Post Depth =<24 inches",0,0.4,Limited,0.4,Limited,0.4,Limited,0.726,Limited,1,1,0,1495257347
17724266,825,"GRL - Fencing, Post Depth =<24 inches",1,10034,GRL-Flooding frequency,1,0.4,Rare Flooding,0.4,Rare Flooding,0.4,Rare Flooding,0.4,Rare Flooding,0,0,0,1495257348
17724266,825,"GRL - Fencing, Post Depth =<24 inches",2,826,"GRL-Too Clayey, 0-24 inches",1,0,< 18% Clay,0.134,18 to 45% Clay,0.134,18 to 45% Clay,0.726,18 to 45% Clay,0,0,0,1495257349
17724266,883,"GRL - Fencing, Post Depth =<36 inches",0,883,"GRL - Fencing, Post Depth =<36 inches",0,0.4,Limited,0.4,Limited,0.4,Limited,1,Very limited,1,1,0,1495257350
17724266,883,"GRL - Fencing, Post Depth =<36 inches",1,10034,GRL-Flooding frequency,1,0.4,Rare Flooding,0.4,Rare Flooding,0.4,Rare Flooding,0.4,Rare Flooding,0,0,0,1495257351
17724266,883,"GRL - Fencing, Post Depth =<36 inches",2,877,"GRL-Too Clayey, 0-36 inches",1,0,<18% Clay,0.134,18 to 45% Clay,0.134,18 to 45% Clay,0.726,18 to 45% Clay,0,0,0,1495257352
17724266,883,"GRL - Fencing, Post Depth =<36 inches",3,878,"GRL-Shrink-Swell of Thickest Layer, 0-36 inches",1,0,Shrink-swell,0.125,Shrink-swell,0.125,Shrink-swell,1,Shrink-swell,0,0,0,1495257353
