cokey,mrulekey,mrulename,seqnum,rulekey,rulename,ruledepth,interpll,interpllc,interplr,interplrc,interphr,interphrc,interphh,interphhc,nullpropdatabool,defpropdatabool,incpropdatabool,cointerpkey
17724385,24388,AWM - Irrigation Disposal of Wastewater,0,24388,AWM - Irrigation Disposal of Wastewater,0,0.68,Somewhat limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1495314701
17724385,24388,AWM - Irrigation Disposal of Wastewater,1,240,Slope 2.9 to > 8% surface,1,0.68,Too steep for surface application,1,Too steep for surface application,1,Too steep for surface application,1,Too steep for surface application,0,0,0,1495314702
17724385,24388,AWM - Irrigation Disposal of Wastewater,2,236,Surface Reaction (pH 5 to 6.5),1,0.213,Too acid,0.669,Too acid,0.669,Too acid,0.989,Too acid,0,0,0,1495314703
17724385,24388,AWM - Irrigation Disposal of Wastewater,3,202,Percolation (1 - 4 um/sec) 0 to 60 Inches,1,0,Ksat not restrictive,0.306,Slow water movement,0.306,Slow water movement,0.962,Slow water movement,0,0,0,1495314704
17724385,24388,AWM - Irrigation Disposal of Wastewater,4,10185,Slope 5.9 to > 15% sprinkler,1,0,No steepness limitation,0.222,Too steep for sprinkler application,0.222,Too steep for sprinkler application,0.778,Too steep for sprinkler application,0,0,0,1495314705
17724385,235,AWM - Land Application of Municipal Sewage Sludge,0,235,AWM - Land Application of Municipal Sewage Sludge,0,0.213,Somewhat limited,0.669,Somewhat limited,0.669,Somewhat limited,0.989,Somewhat limited,0,0,0,1495314706
17724385,235,AWM - Land Application of Municipal Sewage Sludge,1,236,Surface Reaction (pH 5 to 6.5),1,0.213,Too acid,0.669,Too acid,0.669,Too acid,0.989,Too acid,0,0,0,1495314707
17724385,235,AWM - Land Application of Municipal Sewage Sludge,2,202,Percolation (1 - 4 um/sec) 0 to 60 Inches,1,0,Ksat not restrictive,0.306,Slow water movement,0.306,Slow water movement,0.962,Slow water movement,0,0,0,1495314708
17724385,235,AWM - Land Application of Municipal Sewage Sludge,3,10192,Slope 8 to > 15%,1,0,No slope limitation,0.041,Slope,0.041,Slope,0.633,Slope,0,0,0,1495314709
17724385,205,AWM - Manure and Food Processing Waste,0,205,AWM - Manure and Food Processing Waste,0,0.054,Somewhat limited,0.412,Somewhat limited,0.412,Somewhat limited,1,Very limited,0,0,0,1495314710
17724385,205,AWM - Manure and Food Processing Waste,1,10265,Percolation < 2 um/sec to 60 Inches,1,0,Ksat not restrictive,0.412,Slow water movement,0.412,Slow water movement,1,Slow water movement,0,0,0,1495314711
17724385,205,AWM - Manure and Food Processing Waste,2,227,Surface Reaction (pH 3.5 to 6.5),1,0.054,Too acid,0.177,Too acid,0.177,Too acid,0.432,Too acid,0,0,0,1495314712
17724385,205,AWM - Manure and Food Processing Waste,3,10192,Slope 8 to > 15%,1,0,No slope limitation,0.041,Slope,0.041,Slope,0.633,Slope,0,0,0,1495314713
17724385,258,AWM - Overland Flow Process Treatment of Wastewater,0,258,AWM - Overland Flow Process Treatment of Wastewater,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1495314714
17724385,258,AWM - Overland Flow Process Treatment of Wastewater,1,255,Seepage Limitation (1 - 4 um/sec) Surface Layer,1,1,Seepage,1,Seepage,1,Seepage,1,Seepage,0,0,0,1495314715
17724385,258,AWM - Overland Flow Process Treatment of Wastewater,2,236,Surface Reaction (pH 5 to 6.5),1,0.213,Too acid,0.669,Too acid,0.669,Too acid,0.989,Too acid,0,0,0,1495314716
17724385,258,AWM - Overland Flow Process Treatment of Wastewater,3,10211,Slope 5.9 to > 12% surface,1,0,No steepness limitation,0.5,Too steep for surface application,0.5,Too steep for surface application,1,Too steep for surface application,0,0,0,1495314717
17724385,238,AWM - Rapid Infiltration Disposal of Wastewater,0,238,AWM - Rapid Infiltration Disposal of Wastewater,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1495314718
17724385,238,AWM - Rapid Infiltration Disposal of Wastewater,1,289,Percolation (10 - 40 um/sec) 0 to 60 Inches,1,1,Slow water movement,1,Slow water movement,1,Slow water movement,1,Slow water movement,0,0,0,1495314719
17724385,238,AWM - Rapid Infiltration Disposal of Wastewater,2,288,Sloping 3.9 to > 8%,1,0.524,Slope,1,Slope,1,Slope,1,Slope,0,0,0,1495314720
17724385,254,AWM - Slow Rate Process Treatment of Wastewater,0,254,AWM - Slow Rate Process Treatment of Wastewater,0,0.68,Somewhat limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1495314721
17724385,254,AWM - Slow Rate Process Treatment of Wastewater,1,240,Slope 2.9 to > 8% surface,1,0.68,Too steep for surface application,1,Too steep for surface application,1,Too steep for surface application,1,Too steep for surface application,0,0,0,1495314722
17724385,254,AWM - Slow Rate Process Treatment of Wastewater,2,236,Surface Reaction (pH 5 to 6.5),1,0.213,Too acid,0.669,Too acid,0.669,Too acid,0.989,Too acid,0,0,0,1495314723
17724385,254,AWM - Slow Rate Process Treatment of Wastewater,3,252,Slope 5.9 to > 12% sprinkler,1,0,No slope limitation,0.5,Too steep for sprinkler irrigation,0.5,Too steep for sprinkler irrigation,1,Too steep for sprinkler irrigation,0,0,0,1495314724
17724385,254,AWM - Slow Rate Process Treatment of Wastewater,4,251,Percolation (.4 - 4 um/sec) 0 to 60 Inches,1,0,Ksat not restrictive,0.213,Slow water movement,0.213,Slow water movement,0.842,Slow water movement,0,0,0,1495314725
17724385,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",0,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",0,0.041,Slightly limited,0.633,Somewhat limited,0.633,Somewhat limited,1,Very severely limited,0,0,0,1495314726
17724385,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",1,19333,Slope 5 to > 12%,1,0.041,Slope,0.633,Slope,0.633,Slope,1,Slope,0,0,0,1495314727
17724385,54168,"DHS - Catastrophic Event, Large Animal Mortality, Incinerate",0,54168,"DHS - Catastrophic Event, Large Animal Mortality, Incinerate",0,0.041,Slightly limited,0.633,Somewhat limited,0.633,Somewhat limited,1,Very severely limited,0,0,0,1495314728
17724385,54168,"DHS - Catastrophic Event, Large Animal Mortality, Incinerate",1,19333,Slope 5 to > 12%,1,0.041,Slope,0.633,Slope,0.633,Slope,1,Slope,0,0,0,1495314729
17724385,21013,"DHS - Catastrophic Mortality, Large Animal Disposal, Pit",0,21013,"DHS - Catastrophic Mortality, Large Animal Disposal, Pit",0,0.041,Somewhat limited,0.633,Somewhat limited,0.633,Somewhat limited,1,Very limited,0,0,0,1495314730
17724385,21013,"DHS - Catastrophic Mortality, Large Animal Disposal, Pit",1,19333,Slope 5 to > 12%,1,0.041,Slope,0.633,Slope,0.633,Slope,1,Slope,0,0,0,1495314731
17724385,21013,"DHS - Catastrophic Mortality, Large Animal Disposal, Pit",2,25797,"Clayey 30-200cm, Moisture Modified, Catastrophic Events",1,0,Not clayey,0.018,Clay content,0.018,Clay content,0.08,Clay content,0,0,0,1495314732
17724385,21014,"DHS - Catastrophic Mortality, Large Animal Disposal, Trench",0,21014,"DHS - Catastrophic Mortality, Large Animal Disposal, Trench",0,0,Not limited,0.041,Somewhat limited,0.041,Somewhat limited,0.633,Somewhat limited,0,0,0,1495314733
17724385,21014,"DHS - Catastrophic Mortality, Large Animal Disposal, Trench",1,10192,Slope 8 to > 15%,1,0,No slope limitation,0.041,Slope,0.041,Slope,0.633,Slope,0,0,0,1495314734
17724385,21014,"DHS - Catastrophic Mortality, Large Animal Disposal, Trench",2,25797,"Clayey 30-200cm, Moisture Modified, Catastrophic Events",1,0,Not clayey,0.018,Clay content,0.018,Clay content,0.08,Clay content,0,0,0,1495314735
17724385,20799,DHS - Potential for Radioactive Bioaccumulation,0,20799,DHS - Potential for Radioactive Bioaccumulation,0,0.046,Low bioaccumulation potential,0.046,Low bioaccumulation potential,0.046,Low bioaccumulation potential,0.048,Low bioaccumulation potential,0,0,0,1495314736
17724385,20799,DHS - Potential for Radioactive Bioaccumulation,1,20818,Bioaccumulation Material Gain Potential,1,0.001,Gains bioavailable material,0.001,Gains bioavailable material,0.001,Gains bioavailable material,0.003,Gains bioavailable material,0,0,0,1495314737
17724385,20799,DHS - Potential for Radioactive Bioaccumulation,2,20866,Bioaccumulation Sorption,1,0.045,"Bioavailability high due to low CEC, pH, or organic sorption",0.045,"Bioavailability high due to low CEC, pH, or organic sorption",0.045,"Bioavailability high due to low CEC, pH, or organic sorption",0.045,"Bioavailability high due to low CEC, pH, or organic sorption",0,0,0,1495314738
17724385,20791,DHS - Potential for Radioactive Sequestration,0,20791,DHS - Potential for Radioactive Sequestration,0,0.921,High sequestration potential,0.995,High sequestration potential,0.995,High sequestration potential,0.982,High sequestration potential,0,0,0,1495314739
17724385,20791,DHS - Potential for Radioactive Sequestration,1,20814,Sequestration Clay Content,1,0.8,Adsorption by clay,0.996,Adsorption by clay,0.996,Adsorption by clay,0.984,Adsorption by clay,0,0,0,1495314740
17724385,20791,DHS - Potential for Radioactive Sequestration,2,20793,Sequestration Organic Surface,1,0.922,Sequestration due to fertility effects,0.928,Sequestration due to fertility effects,0.928,Sequestration due to fertility effects,0.93,Sequestration due to fertility effects,0,0,0,1495314741
17724385,20791,DHS - Potential for Radioactive Sequestration,3,20817,Sequestration Material Loss Potential,1,0.001,Loses material,0.001,Loses material,0.001,Loses material,0.003,Loses material,0,0,0,1495314742
17724385,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",0,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",0,0.135,Somewhat limited,0.135,Somewhat limited,0.135,Somewhat limited,0.633,Somewhat limited,0,0,0,1495314743
17724385,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",1,23660,Dust PM10 and PM2.5 Generation,1,0.135,Dusty,0.135,Dusty,0.135,Dusty,0.135,Dusty,0,0,0,1495314744
17724385,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",2,10192,Slope 8 to > 15%,1,0,No slope limitation,0.041,Slope,0.041,Slope,0.633,Slope,0,0,0,1495314745
17724385,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",3,25797,"Clayey 30-200cm, Moisture Modified, Catastrophic Events",1,0,Not clayey,0.018,Clay content,0.018,Clay content,0.08,Clay content,0,0,0,1495314746
17724385,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",4,25796,"Unstable Excavation Walls, Catastrophic Events",1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1495314747
17724385,20468,DHS - Site for Composting Facility - Subsurface,0,20468,DHS - Site for Composting Facility - Subsurface,0,0.241,Somewhat limited,0.5,Somewhat limited,0.5,Somewhat limited,0.633,Somewhat limited,0,0,0,1495314748
17724385,20468,DHS - Site for Composting Facility - Subsurface,1,23635,Piping  (revised),1,0,Low piping potential,0.5,Piping,0.5,Piping,0.5,Piping,0,0,0,1495314749
17724385,20468,DHS - Site for Composting Facility - Subsurface,2,20487,Precipitation,1,0.241,Low precipitation,0.247,Low precipitation,0.247,Low precipitation,0.25,Low precipitation,0,0,0,1495314750
17724385,20468,DHS - Site for Composting Facility - Subsurface,3,20488,Temperature,1,0.125,Extreme soil temperatures,0.125,Extreme soil temperatures,0.125,Extreme soil temperatures,0.125,Extreme soil temperatures,0,0,0,1495314751
17724385,20468,DHS - Site for Composting Facility - Subsurface,4,10192,Slope 8 to > 15%,1,0,No slope limitation,0.041,Slope,0.041,Slope,0.633,Slope,0,0,0,1495314752
17724385,20468,DHS - Site for Composting Facility - Subsurface,5,25796,"Unstable Excavation Walls, Catastrophic Events",1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1495314753
17724385,20461,DHS - Site for Composting Facility - Surface,0,20461,DHS - Site for Composting Facility - Surface,0,0.6,Somewhat limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1495314754
17724385,20461,DHS - Site for Composting Facility - Surface,1,20466,"Slope 3 to 8 percent, Limitation",1,0.6,Slope,1,Slope,1,Slope,1,Slope,0,0,0,1495314755
17724385,20461,DHS - Site for Composting Facility - Surface,2,23635,Piping  (revised),1,0,Low piping potential,0.5,Piping,0.5,Piping,0.5,Piping,0,0,0,1495314756
17724385,20461,DHS - Site for Composting Facility - Surface,3,20487,Precipitation,1,0.241,Low precipitation,0.247,Low precipitation,0.247,Low precipitation,0.25,Low precipitation,0,0,0,1495314757
17724385,20461,DHS - Site for Composting Facility - Surface,4,20488,Temperature,1,0.125,Extreme soil temperatures,0.125,Extreme soil temperatures,0.125,Extreme soil temperatures,0.125,Extreme soil temperatures,0,0,0,1495314758
17724385,20382,DHS - Suitability for Clay Liner Material,0,20382,DHS - Suitability for Clay Liner Material,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1495314759
17724385,20382,DHS - Suitability for Clay Liner Material,1,20506,Hard to Pack Subrule,1,0,Hard to pack,0,Hard to pack,0,Hard to pack,0,Hard to pack,0,0,0,1495314760
17724385,20382,DHS - Suitability for Clay Liner Material,2,20387,"Slope 3 to 8 percent, suitability",1,0,Slope,0,Slope,0,Slope,0.4,Slope,0,0,0,1495314761
17724385,20382,DHS - Suitability for Clay Liner Material,3,20386,Passing #4 Sieve 30 to 200 cm,1,0.875,Small stone content,0.969,Small stone content,0.969,Small stone content,1,No small stone content,0,0,0,1495314762
17724385,20382,DHS - Suitability for Clay Liner Material,4,20446,Area Reclaim Subrule,1,0,Area reclaim difficult,0.993,Area reclaim difficulty,0.993,Area reclaim difficulty,0.993,Area reclaim difficulty,0,0,0,1495314763
17724385,20472,DHS - Suitability for Composting Medium and Final Cover,0,20472,DHS - Suitability for Composting Medium and Final Cover,0,0.367,Fair,0.959,Fair,0.959,Fair,1,Good,0,0,0,1495314764
17724385,20472,DHS - Suitability for Composting Medium and Final Cover,1,10517,Not Slope 8 to > 15%,1,0.367,Slope,0.959,Slope,0.959,Slope,1,No slope limitation,0,0,0,1495314765
17724385,10324,ENG - Construction Materials; Gravel Source,0,10324,ENG - Construction Materials; Gravel Source,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1495314766
17724385,10324,ENG - Construction Materials; Gravel Source,1,22954,"Gravel Bottom Layer, Cemented",1,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,0,0,1495314767
17724385,10324,ENG - Construction Materials; Gravel Source,2,22955,"Gravel Thickest Layer, Cemented",1,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,0,0,1495314768
17724385,10514,ENG - Construction Materials; Reclamation,0,10514,ENG - Construction Materials; Reclamation,0,0.5,Fair,0.741,Fair,0.741,Fair,0.92,Fair,0,0,0,1495314769
17724385,10514,ENG - Construction Materials; Reclamation,1,10367,pH Minimum (acid),1,0.5,Too acid,0.741,Too acid,0.741,Too acid,0.92,Too acid,0,0,0,1495314770
17724385,10514,ENG - Construction Materials; Reclamation,2,10470,Organic Matter < 1% to a Depth of 72 inches,1,0.5,Low content of organic matter,0.875,Low content of organic matter,0.875,Low content of organic matter,1,No organic matter limitation,0,0,0,1495314771
17724385,10514,ENG - Construction Materials; Reclamation,3,10368,Erodibility Factor Maximum,1,0.993,Water erosion,0.993,Water erosion,0.993,Water erosion,0.993,Water erosion,0,0,0,1495314772
17724385,10028,ENG - Construction Materials; Roadfill,0,10028,ENG - Construction Materials; Roadfill,0,0,Poor,0,Poor,0,Poor,0.898,Fair,0,0,0,1495314773
17724385,10028,ENG - Construction Materials; Roadfill,1,10029,Low Strength (AASHTO GIN in depth or Restriction),1,0,Low strength,0,Low strength,0,Low strength,1,No strength limitation,0,0,0,1495314774
17724385,10028,ENG - Construction Materials; Roadfill,2,23779,"Dust PM10 and PM2.5 Generation, Suitability",1,0.898,Dusty,0.898,Dusty,0.898,Dusty,0.898,Dusty,0,0,0,1495314775
17724385,10028,ENG - Construction Materials; Roadfill,3,10511,Low Shrink-Swell (25 to 150cm or Restrictive Layer) Wt_Ave,1,0.612,Shrink-swell,0.914,Shrink-swell,0.914,Shrink-swell,1,No shrink-swell limitation,0,0,0,1495314776
17724385,10332,ENG - Construction Materials; Sand Source,0,10332,ENG - Construction Materials; Sand Source,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1495314777
17724385,10332,ENG - Construction Materials; Sand Source,1,23704,Sand Bottom Layer (revised),1,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,0,0,1495314778
17724385,10332,ENG - Construction Materials; Sand Source,2,21969,Sand Thickest Layer (revised),1,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,0,0,1495314779
17724385,10345,ENG - Construction Materials; Topsoil,0,10345,ENG - Construction Materials; Topsoil,0,0.367,Fair,0.959,Fair,0.959,Fair,1,Good,0,0,0,1495314780
17724385,10345,ENG - Construction Materials; Topsoil,1,10517,Not Slope 8 to > 15%,1,0.367,Slope,0.959,Slope,0.959,Slope,1,No slope limitation,0,0,0,1495314781
17724385,989,ENG - Daily Cover for Landfill,0,989,ENG - Daily Cover for Landfill,0,0.135,Somewhat limited,0.135,Somewhat limited,0.135,Somewhat limited,0.633,Somewhat limited,0,0,0,1495314782
17724385,989,ENG - Daily Cover for Landfill,1,23660,Dust PM10 and PM2.5 Generation,1,0.135,Dusty,0.135,Dusty,0.135,Dusty,0.135,Dusty,0,0,0,1495314783
17724385,989,ENG - Daily Cover for Landfill,2,37191,"Clay Content 25 to 180cm, Weighted Average",1,0,Not clay textured,0.069,Too clayey,0.069,Too clayey,0.346,Too clayey,0,0,0,1495314784
17724385,989,ENG - Daily Cover for Landfill,3,10192,Slope 8 to > 15%,1,0,No slope limitation,0.041,Slope,0.041,Slope,0.633,Slope,0,0,0,1495314785
17724385,340,ENG - Dwellings W/O Basements,0,340,ENG - Dwellings W/O Basements,0,0.307,Somewhat limited,0.307,Somewhat limited,0.307,Somewhat limited,0.633,Somewhat limited,0,0,0,1495314786
17724385,340,ENG - Dwellings W/O Basements,1,23803,Shrink-Swell (LEP WTD_AVG 25-100cm or Bedrock),1,0.307,Shrink-swell,0.307,Shrink-swell,0.307,Shrink-swell,0.307,Shrink-swell,0,0,0,1495314787
17724385,340,ENG - Dwellings W/O Basements,2,10192,Slope 8 to > 15%,1,0,No slope limitation,0.041,Slope,0.041,Slope,0.633,Slope,0,0,0,1495314788
17724385,393,ENG - Dwellings With Basements,0,393,ENG - Dwellings With Basements,0,0.379,Somewhat limited,0.379,Somewhat limited,0.379,Somewhat limited,0.633,Somewhat limited,0,0,0,1495314789
17724385,393,ENG - Dwellings With Basements,1,23807,"Shrink-Swell (LEP WTD_AVG Above Bedrock or 60"") (revised)",1,0.379,Shrink-swell,0.379,Shrink-swell,0.379,Shrink-swell,0.379,Shrink-swell,0,0,0,1495314790
17724385,393,ENG - Dwellings With Basements,2,10192,Slope 8 to > 15%,1,0,No slope limitation,0.041,Slope,0.041,Slope,0.633,Slope,0,0,0,1495314791
17724385,402,"ENG - Lawn, Landscape, Golf Fairway",0,402,"ENG - Lawn, Landscape, Golf Fairway",0,0.135,Somewhat limited,0.135,Somewhat limited,0.135,Somewhat limited,0.633,Somewhat limited,0,0,0,1495314792
17724385,402,"ENG - Lawn, Landscape, Golf Fairway",1,23660,Dust PM10 and PM2.5 Generation,1,0.135,Dusty,0.135,Dusty,0.135,Dusty,0.135,Dusty,0,0,0,1495314793
17724385,402,"ENG - Lawn, Landscape, Golf Fairway",2,10192,Slope 8 to > 15%,1,0,No slope limitation,0.041,Slope,0.041,Slope,0.633,Slope,0,0,0,1495314794
17724385,398,ENG - Local Roads and Streets,0,398,ENG - Local Roads and Streets,0,0.5,Somewhat limited,0.937,Somewhat limited,0.937,Somewhat limited,1,Very limited,0,0,0,1495314795
17724385,398,ENG - Local Roads and Streets,1,25890,Strength (AASHTO Group Index Weighted Average (25-100cm)),1,0,No strength limitation,0.937,Low strength,0.937,Low strength,1,Low strength,0,0,0,1495314796
17724385,398,ENG - Local Roads and Streets,2,399,Potential Frost Action > Low,1,0.5,Frost action,0.5,Frost action,0.5,Frost action,0.5,Frost action,0,0,0,1495314797
17724385,398,ENG - Local Roads and Streets,3,23803,Shrink-Swell (LEP WTD_AVG 25-100cm or Bedrock),1,0.307,Shrink-swell,0.307,Shrink-swell,0.307,Shrink-swell,0.307,Shrink-swell,0,0,0,1495314798
17724385,398,ENG - Local Roads and Streets,4,10192,Slope 8 to > 15%,1,0,No slope limitation,0.041,Slope,0.041,Slope,0.633,Slope,0,0,0,1495314799
17724385,979,ENG - Sanitary Landfill (Area),0,979,ENG - Sanitary Landfill (Area),0,0.135,Somewhat limited,0.135,Somewhat limited,0.135,Somewhat limited,0.633,Somewhat limited,0,0,0,1495314800
17724385,979,ENG - Sanitary Landfill (Area),1,23660,Dust PM10 and PM2.5 Generation,1,0.135,Dusty,0.135,Dusty,0.135,Dusty,0.135,Dusty,0,0,0,1495314801
17724385,979,ENG - Sanitary Landfill (Area),2,10192,Slope 8 to > 15%,1,0,No slope limitation,0.041,Slope,0.041,Slope,0.633,Slope,0,0,0,1495314802
17724385,419,ENG - Sanitary Landfill (Trench),0,419,ENG - Sanitary Landfill (Trench),0,0.135,Somewhat limited,0.135,Somewhat limited,0.135,Somewhat limited,0.633,Somewhat limited,0,0,0,1495314803
17724385,419,ENG - Sanitary Landfill (Trench),1,23660,Dust PM10 and PM2.5 Generation,1,0.135,Dusty,0.135,Dusty,0.135,Dusty,0.135,Dusty,0,0,0,1495314804
17724385,419,ENG - Sanitary Landfill (Trench),2,37191,"Clay Content 25 to 180cm, Weighted Average",1,0,Not clay textured,0.069,Too clayey,0.069,Too clayey,0.346,Too clayey,0,0,0,1495314805
17724385,419,ENG - Sanitary Landfill (Trench),3,10192,Slope 8 to > 15%,1,0,No slope limitation,0.041,Slope,0.041,Slope,0.633,Slope,0,0,0,1495314806
17724385,208,ENG - Septic Tank Absorption Fields,0,208,ENG - Septic Tank Absorption Fields,0,0.999,Somewhat limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1495314807
17724385,208,ENG - Septic Tank Absorption Fields,1,233,"Percolation 60 - 180cm (24-72"")",1,0.999,Slow water movement,1,Slow water movement,1,Slow water movement,1,Slow water movement,0,0,0,1495314808
17724385,208,ENG - Septic Tank Absorption Fields,2,10192,Slope 8 to > 15%,1,0,No slope limitation,0.041,Slope,0.041,Slope,0.633,Slope,0,0,0,1495314809
17724385,430,ENG - Sewage Lagoons,0,430,ENG - Sewage Lagoons,0,0.92,Somewhat limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1495314810
17724385,430,ENG - Sewage Lagoons,1,422,Sloping < 2 to > 7%,1,0.92,Slope,1,Slope,1,Slope,1,Slope,0,0,0,1495314811
17724385,430,ENG - Sewage Lagoons,2,424,"Seepage 30 - 150cm (12-60"")",1,0.001,Seepage,0.533,Seepage,0.533,Seepage,1,Seepage,0,0,0,1495314812
17724385,302,ENG - Shallow Excavations,0,302,ENG - Shallow Excavations,0,0.135,Somewhat limited,0.135,Somewhat limited,0.135,Somewhat limited,0.633,Somewhat limited,0,0,0,1495314813
17724385,302,ENG - Shallow Excavations,1,23660,Dust PM10 and PM2.5 Generation,1,0.135,Dusty,0.135,Dusty,0.135,Dusty,0.135,Dusty,0,0,0,1495314814
17724385,302,ENG - Shallow Excavations,2,10192,Slope 8 to > 15%,1,0,No slope limitation,0.041,Slope,0.041,Slope,0.633,Slope,0,0,0,1495314815
17724385,302,ENG - Shallow Excavations,3,23768,"Unstable Excavation Walls, revised",1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1495314816
17724385,395,ENG - Small Commercial Buildings,0,395,ENG - Small Commercial Buildings,0,0.524,Somewhat limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1495314817
17724385,395,ENG - Small Commercial Buildings,1,288,Sloping 3.9 to > 8%,1,0.524,Slope,1,Slope,1,Slope,1,Slope,0,0,0,1495314818
17724385,395,ENG - Small Commercial Buildings,2,23803,Shrink-Swell (LEP WTD_AVG 25-100cm or Bedrock),1,0.307,Shrink-swell,0.307,Shrink-swell,0.307,Shrink-swell,0.307,Shrink-swell,0,0,0,1495314819
17724385,23656,ENG - Unpaved Local Roads and Streets,0,23656,ENG - Unpaved Local Roads and Streets,0,0.5,Somewhat limited,0.937,Somewhat limited,0.937,Somewhat limited,1,Very limited,0,0,0,1495314820
17724385,23656,ENG - Unpaved Local Roads and Streets,1,400,"Strength (AASHTO Group Index Thickest Layer 10 to 40"")",1,0,No strength limitation,0.937,Low strength,0.937,Low strength,1,Low strength,0,0,0,1495314821
17724385,23656,ENG - Unpaved Local Roads and Streets,2,399,Potential Frost Action > Low,1,0.5,Frost action,0.5,Frost action,0.5,Frost action,0.5,Frost action,0,0,0,1495314822
17724385,23656,ENG - Unpaved Local Roads and Streets,3,23803,Shrink-Swell (LEP WTD_AVG 25-100cm or Bedrock),1,0.307,Shrink-swell,0.307,Shrink-swell,0.307,Shrink-swell,0.307,Shrink-swell,0,0,0,1495314823
17724385,23656,ENG - Unpaved Local Roads and Streets,4,23660,Dust PM10 and PM2.5 Generation,1,0.135,Dusty,0.135,Dusty,0.135,Dusty,0.135,Dusty,0,0,0,1495314824
17724385,23656,ENG - Unpaved Local Roads and Streets,5,10192,Slope 8 to > 15%,1,0,No slope limitation,0.041,Slope,0.041,Slope,0.633,Slope,0,0,0,1495314825
17724385,57992,Farm and Garden Composting Facility - Surface,0,57992,Farm and Garden Composting Facility - Surface,0,0.6,Somewhat limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1495314826
17724385,57992,Farm and Garden Composting Facility - Surface,1,20466,"Slope 3 to 8 percent, Limitation",1,0.6,Slope,1,Slope,1,Slope,1,Slope,0,0,0,1495314827
17724385,57992,Farm and Garden Composting Facility - Surface,2,20487,Precipitation,1,0.241,Low precipitation,0.247,Low precipitation,0.247,Low precipitation,0.25,Low precipitation,0,0,0,1495314828
17724385,57992,Farm and Garden Composting Facility - Surface,3,20488,Temperature,1,0.125,Extreme soil temperatures,0.125,Extreme soil temperatures,0.125,Extreme soil temperatures,0.125,Extreme soil temperatures,0,0,0,1495314829
17724385,351,FOR - Construction Limitations for Haul Roads/Log Landings,0,351,FOR - Construction Limitations for Haul Roads/Log Landings,0,0.5,Moderate,0.5,Moderate,0.5,Moderate,0.5,Moderate,1,1,0,1495314830
17724385,351,FOR - Construction Limitations for Haul Roads/Log Landings,1,531,Strength Limitation (1),1,0.5,Low strength,0.5,Low strength,0.5,Low strength,0.5,Low strength,1,1,0,1495314831
17724385,351,FOR - Construction Limitations for Haul Roads/Log Landings,2,23660,Dust PM10 and PM2.5 Generation,1,0.135,Dusty,0.135,Dusty,0.135,Dusty,0.135,Dusty,0,0,0,1495314832
17724385,670,FOR - Hand Planting Suitability,0,670,FOR - Hand Planting Suitability,0,0,Well suited,0,Well suited,0,Well suited,0,Well suited,0,0,0,1495314833
17724385,559,FOR - Harvest Equipment Operability,0,559,FOR - Harvest Equipment Operability,0,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,1,1,0,1495314834
17724385,559,FOR - Harvest Equipment Operability,1,329,Strength Limitation (2),1,0.5,Low strength,0.5,Low strength,0.5,Low strength,0.5,Low strength,1,1,0,1495314835
17724385,559,FOR - Harvest Equipment Operability,2,23660,Dust PM10 and PM2.5 Generation,1,0.135,Dusty,0.135,Dusty,0.135,Dusty,0.135,Dusty,0,0,0,1495314836
17724385,348,FOR - Log Landing Suitability,0,348,FOR - Log Landing Suitability,0,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,1,1,0,1495314837
