cokey,mrulekey,mrulename,seqnum,rulekey,rulename,ruledepth,interpll,interpllc,interplr,interplrc,interphr,interphrc,interphh,interphhc,nullpropdatabool,defpropdatabool,incpropdatabool,cointerpkey
17724585,24388,AWM - Irrigation Disposal of Wastewater,0,24388,AWM - Irrigation Disposal of Wastewater,0,0.962,Somewhat limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1495413274
17724585,24388,AWM - Irrigation Disposal of Wastewater,1,202,Percolation (1 - 4 um/sec) 0 to 60 Inches,1,0.962,Slow water movement,1,Slow water movement,1,Slow water movement,1,Slow water movement,0,0,0,1495413275
17724585,24388,AWM - Irrigation Disposal of Wastewater,2,240,Slope 2.9 to > 8% surface,1,0.68,Too steep for surface application,1,Too steep for surface application,1,Too steep for surface application,1,Too steep for surface application,0,0,0,1495413276
17724585,24388,AWM - Irrigation Disposal of Wastewater,3,224,"Droughty, AWC 0 to 150cm",1,0.292,Droughty,0.468,Droughty,0.468,Droughty,0.706,Droughty,0,0,0,1495413277
17724585,24388,AWM - Irrigation Disposal of Wastewater,4,197,Shallow to Bedrock 50 - 100 cm,1,0,No bedrock depth limitation,0.461,Depth to bedrock,0.461,Depth to bedrock,0.999,Depth to bedrock,0,0,0,1495413278
17724585,24388,AWM - Irrigation Disposal of Wastewater,5,10185,Slope 5.9 to > 15% sprinkler,1,0,No steepness limitation,0.222,Too steep for sprinkler application,0.222,Too steep for sprinkler application,0.778,Too steep for sprinkler application,0,0,0,1495413279
17724585,235,AWM - Land Application of Municipal Sewage Sludge,0,235,AWM - Land Application of Municipal Sewage Sludge,0,0.962,Somewhat limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1495413280
17724585,235,AWM - Land Application of Municipal Sewage Sludge,1,202,Percolation (1 - 4 um/sec) 0 to 60 Inches,1,0.962,Slow water movement,1,Slow water movement,1,Slow water movement,1,Slow water movement,0,0,0,1495413281
17724585,235,AWM - Land Application of Municipal Sewage Sludge,2,224,"Droughty, AWC 0 to 150cm",1,0.292,Droughty,0.468,Droughty,0.468,Droughty,0.706,Droughty,0,0,0,1495413282
17724585,235,AWM - Land Application of Municipal Sewage Sludge,3,197,Shallow to Bedrock 50 - 100 cm,1,0,No bedrock depth limitation,0.461,Depth to bedrock,0.461,Depth to bedrock,0.999,Depth to bedrock,0,0,0,1495413283
17724585,235,AWM - Land Application of Municipal Sewage Sludge,4,10192,Slope 8 to > 15%,1,0,No slope limitation,0.041,Slope,0.041,Slope,0.633,Slope,0,0,0,1495413284
17724585,205,AWM - Manure and Food Processing Waste,0,205,AWM - Manure and Food Processing Waste,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1495413285
17724585,205,AWM - Manure and Food Processing Waste,1,10265,Percolation < 2 um/sec to 60 Inches,1,1,Slow water movement,1,Slow water movement,1,Slow water movement,1,Slow water movement,0,0,0,1495413286
17724585,205,AWM - Manure and Food Processing Waste,2,224,"Droughty, AWC 0 to 150cm",1,0.292,Droughty,0.468,Droughty,0.468,Droughty,0.706,Droughty,0,0,0,1495413287
17724585,205,AWM - Manure and Food Processing Waste,3,197,Shallow to Bedrock 50 - 100 cm,1,0,No bedrock depth limitation,0.461,Depth to bedrock,0.461,Depth to bedrock,0.999,Depth to bedrock,0,0,0,1495413288
17724585,205,AWM - Manure and Food Processing Waste,4,10192,Slope 8 to > 15%,1,0,No slope limitation,0.041,Slope,0.041,Slope,0.633,Slope,0,0,0,1495413289
17724585,258,AWM - Overland Flow Process Treatment of Wastewater,0,258,AWM - Overland Flow Process Treatment of Wastewater,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1495413290
17724585,258,AWM - Overland Flow Process Treatment of Wastewater,1,255,Seepage Limitation (1 - 4 um/sec) Surface Layer,1,1,Seepage,1,Seepage,1,Seepage,1,Seepage,0,0,0,1495413291
17724585,258,AWM - Overland Flow Process Treatment of Wastewater,2,250,Shallow to Bedrock 100 - 150 cm,1,0.997,Depth to bedrock,1,Depth to bedrock,1,Depth to bedrock,1,Depth to bedrock,0,0,0,1495413292
17724585,258,AWM - Overland Flow Process Treatment of Wastewater,3,10211,Slope 5.9 to > 12% surface,1,0,No steepness limitation,0.5,Too steep for surface application,0.5,Too steep for surface application,1,Too steep for surface application,0,0,0,1495413293
17724585,238,AWM - Rapid Infiltration Disposal of Wastewater,0,238,AWM - Rapid Infiltration Disposal of Wastewater,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1495413294
17724585,238,AWM - Rapid Infiltration Disposal of Wastewater,1,289,Percolation (10 - 40 um/sec) 0 to 60 Inches,1,1,Slow water movement,1,Slow water movement,1,Slow water movement,1,Slow water movement,0,0,0,1495413295
17724585,238,AWM - Rapid Infiltration Disposal of Wastewater,2,291,Shallow to Bedrock < 200cm,1,1,Depth to bedrock,1,Depth to bedrock,1,Depth to bedrock,1,Depth to bedrock,0,0,0,1495413296
17724585,238,AWM - Rapid Infiltration Disposal of Wastewater,3,288,Sloping 3.9 to > 8%,1,0.524,Slope,1,Slope,1,Slope,1,Slope,0,0,0,1495413297
17724585,254,AWM - Slow Rate Process Treatment of Wastewater,0,254,AWM - Slow Rate Process Treatment of Wastewater,0,0.997,Somewhat limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1495413298
17724585,254,AWM - Slow Rate Process Treatment of Wastewater,1,250,Shallow to Bedrock 100 - 150 cm,1,0.997,Depth to bedrock,1,Depth to bedrock,1,Depth to bedrock,1,Depth to bedrock,0,0,0,1495413299
17724585,254,AWM - Slow Rate Process Treatment of Wastewater,2,240,Slope 2.9 to > 8% surface,1,0.68,Too steep for surface application,1,Too steep for surface application,1,Too steep for surface application,1,Too steep for surface application,0,0,0,1495413300
17724585,254,AWM - Slow Rate Process Treatment of Wastewater,3,251,Percolation (.4 - 4 um/sec) 0 to 60 Inches,1,0.842,Slow water movement,0.985,Slow water movement,0.985,Slow water movement,1,Slow water movement,0,0,0,1495413301
17724585,254,AWM - Slow Rate Process Treatment of Wastewater,4,252,Slope 5.9 to > 12% sprinkler,1,0,No slope limitation,0.5,Too steep for sprinkler irrigation,0.5,Too steep for sprinkler irrigation,1,Too steep for sprinkler irrigation,0,0,0,1495413302
17724585,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",0,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",0,0.041,Slightly limited,0.633,Somewhat limited,0.633,Somewhat limited,1,Very severely limited,0,0,0,1495413303
17724585,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",1,19333,Slope 5 to > 12%,1,0.041,Slope,0.633,Slope,0.633,Slope,1,Slope,0,0,0,1495413304
17724585,54168,"DHS - Catastrophic Event, Large Animal Mortality, Incinerate",0,54168,"DHS - Catastrophic Event, Large Animal Mortality, Incinerate",0,0.041,Slightly limited,0.633,Somewhat limited,0.633,Somewhat limited,1,Very severely limited,0,0,0,1495413305
17724585,54168,"DHS - Catastrophic Event, Large Animal Mortality, Incinerate",1,19333,Slope 5 to > 12%,1,0.041,Slope,0.633,Slope,0.633,Slope,1,Slope,0,0,0,1495413306
17724585,21013,"DHS - Catastrophic Mortality, Large Animal Disposal, Pit",0,21013,"DHS - Catastrophic Mortality, Large Animal Disposal, Pit",0,0.041,Somewhat limited,0.633,Somewhat limited,0.633,Somewhat limited,1,Very limited,0,0,0,1495413307
17724585,21013,"DHS - Catastrophic Mortality, Large Animal Disposal, Pit",1,19333,Slope 5 to > 12%,1,0.041,Slope,0.633,Slope,0.633,Slope,1,Slope,0,0,0,1495413308
17724585,21014,"DHS - Catastrophic Mortality, Large Animal Disposal, Trench",0,21014,"DHS - Catastrophic Mortality, Large Animal Disposal, Trench",0,0,Not limited,0.041,Somewhat limited,0.041,Somewhat limited,0.633,Somewhat limited,0,0,0,1495413309
17724585,21014,"DHS - Catastrophic Mortality, Large Animal Disposal, Trench",1,10192,Slope 8 to > 15%,1,0,No slope limitation,0.041,Slope,0.041,Slope,0.633,Slope,0,0,0,1495413310
17724585,20799,DHS - Potential for Radioactive Bioaccumulation,0,20799,DHS - Potential for Radioactive Bioaccumulation,0,0.002,Low bioaccumulation potential,0.004,Low bioaccumulation potential,0.004,Low bioaccumulation potential,0.011,Low bioaccumulation potential,0,0,0,1495413311
17724585,20799,DHS - Potential for Radioactive Bioaccumulation,1,20866,Bioaccumulation Sorption,1,0,"Bioavailability low due to CEC, pH, or organic sorption",0,"Bioavailability low due to CEC, pH, or organic sorption",0,"Bioavailability low due to CEC, pH, or organic sorption",0.003,"Bioavailability due to CEC, pH, or organic sorption",0,0,0,1495413312
17724585,20799,DHS - Potential for Radioactive Bioaccumulation,2,20818,Bioaccumulation Material Gain Potential,1,0.002,Gains bioavailable material,0.004,Gains bioavailable material,0.004,Gains bioavailable material,0.008,Gains bioavailable material,0,0,0,1495413313
17724585,20799,DHS - Potential for Radioactive Bioaccumulation,3,20865,Bioaccumulation Chemical Attenuation,1,0,Bioavailability low due to attenuation by carbonates or gyp,0.08,Bioavailability due to attenuation by carbonates or gyp,0.08,Bioavailability due to attenuation by carbonates or gyp,0.5,Bioavailability due to attenuation by carbonates or gyp,0,0,0,1495413314
17724585,20791,DHS - Potential for Radioactive Sequestration,0,20791,DHS - Potential for Radioactive Sequestration,0,0.893,Moderately high sequestration potential,0.996,High sequestration potential,0.996,High sequestration potential,0.992,High sequestration potential,0,0,0,1495413315
17724585,20791,DHS - Potential for Radioactive Sequestration,1,20814,Sequestration Clay Content,1,0.875,Adsorption by clay,1,Adsorption by clay,1,Adsorption by clay,0.984,Adsorption by clay,0,0,0,1495413316
17724585,20791,DHS - Potential for Radioactive Sequestration,2,20790,Sequestration CaCO3,1,0.5,Adsorptive capacity due to CaCO3,0.92,Adsorptive capacity due to CaCO3,0.92,Adsorptive capacity due to CaCO3,1,Adsorptive capacity due to CaCO3,0,0,0,1495413317
17724585,20791,DHS - Potential for Radioactive Sequestration,3,20793,Sequestration Organic Surface,1,0.895,Sequestration due to fertility effects,0.903,Sequestration due to fertility effects,0.903,Sequestration due to fertility effects,0.903,Sequestration due to fertility effects,0,0,0,1495413318
17724585,20791,DHS - Potential for Radioactive Sequestration,4,20817,Sequestration Material Loss Potential,1,0.002,Loses material,0.004,Loses material,0.004,Loses material,0.008,Loses material,0,0,0,1495413319
17724585,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",0,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",0,1,Severely limited,1,Severely limited,1,Severely limited,1,Severely limited,0,0,0,1495413320
17724585,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",1,291,Shallow to Bedrock < 200cm,1,1,Depth to bedrock,1,Depth to bedrock,1,Depth to bedrock,1,Depth to bedrock,0,0,0,1495413321
17724585,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",2,23660,Dust PM10 and PM2.5 Generation,1,0.312,Dusty,0.312,Dusty,0.312,Dusty,0.312,Dusty,0,0,0,1495413322
17724585,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",3,10192,Slope 8 to > 15%,1,0,No slope limitation,0.041,Slope,0.041,Slope,0.633,Slope,0,0,0,1495413323
17724585,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",4,25796,"Unstable Excavation Walls, Catastrophic Events",1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1495413324
17724585,20468,DHS - Site for Composting Facility - Subsurface,0,20468,DHS - Site for Composting Facility - Subsurface,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1495413325
17724585,20468,DHS - Site for Composting Facility - Subsurface,1,291,Shallow to Bedrock < 200cm,1,1,Depth to bedrock,1,Depth to bedrock,1,Depth to bedrock,1,Depth to bedrock,0,0,0,1495413326
17724585,20468,DHS - Site for Composting Facility - Subsurface,2,23635,Piping  (revised),1,0,Low piping potential,0.5,Piping,0.5,Piping,0.5,Piping,0,0,0,1495413327
17724585,20468,DHS - Site for Composting Facility - Subsurface,3,20487,Precipitation,1,0.25,Low precipitation,0.25,Low precipitation,0.25,Low precipitation,0.25,Low precipitation,0,0,0,1495413328
17724585,20468,DHS - Site for Composting Facility - Subsurface,4,20488,Temperature,1,0.083,Extreme soil temperatures,0.083,Extreme soil temperatures,0.083,Extreme soil temperatures,0.083,Extreme soil temperatures,0,0,0,1495413329
17724585,20468,DHS - Site for Composting Facility - Subsurface,5,10192,Slope 8 to > 15%,1,0,No slope limitation,0.041,Slope,0.041,Slope,0.633,Slope,0,0,0,1495413330
17724585,20461,DHS - Site for Composting Facility - Surface,0,20461,DHS - Site for Composting Facility - Surface,0,0.6,Somewhat limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1495413331
17724585,20461,DHS - Site for Composting Facility - Surface,1,20466,"Slope 3 to 8 percent, Limitation",1,0.6,Slope,1,Slope,1,Slope,1,Slope,0,0,0,1495413332
17724585,20461,DHS - Site for Composting Facility - Surface,2,23635,Piping  (revised),1,0,Low piping potential,0.5,Piping,0.5,Piping,0.5,Piping,0,0,0,1495413333
17724585,20461,DHS - Site for Composting Facility - Surface,3,20487,Precipitation,1,0.25,Low precipitation,0.25,Low precipitation,0.25,Low precipitation,0.25,Low precipitation,0,0,0,1495413334
17724585,20461,DHS - Site for Composting Facility - Surface,4,20488,Temperature,1,0.083,Extreme soil temperatures,0.083,Extreme soil temperatures,0.083,Extreme soil temperatures,0.083,Extreme soil temperatures,0,0,0,1495413335
17724585,20382,DHS - Suitability for Clay Liner Material,0,20382,DHS - Suitability for Clay Liner Material,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1495413336
17724585,20382,DHS - Suitability for Clay Liner Material,1,20506,Hard to Pack Subrule,1,0,Hard to pack,0,Hard to pack,0,Hard to pack,0,Hard to pack,0,0,0,1495413337
17724585,20382,DHS - Suitability for Clay Liner Material,2,20387,"Slope 3 to 8 percent, suitability",1,0,Slope,0,Slope,0,Slope,0.4,Slope,0,0,0,1495413338
17724585,20382,DHS - Suitability for Clay Liner Material,3,20379,Mineral Soil Thickness,1,0.094,Layer thickness 50-170cm,0.094,Layer thickness 50-170cm,0.094,Layer thickness 50-170cm,0.094,Layer thickness 50-170cm,0,0,0,1495413339
17724585,20382,DHS - Suitability for Clay Liner Material,4,20446,Area Reclaim Subrule,1,0.107,Area reclaim difficulty,0.68,Area reclaim difficulty,0.68,Area reclaim difficulty,0.68,Area reclaim difficulty,0,0,0,1495413340
17724585,20382,DHS - Suitability for Clay Liner Material,5,20386,Passing #4 Sieve 30 to 200 cm,1,0.125,Small stone content,0.719,Small stone content,0.719,Small stone content,1,No small stone content,0,0,0,1495413341
17724585,20472,DHS - Suitability for Composting Medium and Final Cover,0,20472,DHS - Suitability for Composting Medium and Final Cover,0,0.001,Poor,0.539,Fair,0.539,Fair,1,Good,0,0,0,1495413342
17724585,20472,DHS - Suitability for Composting Medium and Final Cover,1,10515,Not Shallow to Bedrock 50 - 100 cm,1,0.001,Depth to bedrock,0.539,Depth to bedrock,0.539,Depth to bedrock,1,No bedrock depth limitation,0,0,0,1495413343
17724585,20472,DHS - Suitability for Composting Medium and Final Cover,2,20476,Gravel and Rocks WTD_AVG to 100cm,1,0.222,Rock fragments,0.944,Rock fragments,0.944,Rock fragments,1,No rock fragments,0,0,0,1495413344
17724585,20472,DHS - Suitability for Composting Medium and Final Cover,3,10517,Not Slope 8 to > 15%,1,0.367,Slope,0.959,Slope,0.959,Slope,1,No slope limitation,0,0,0,1495413345
17724585,10324,ENG - Construction Materials; Gravel Source,0,10324,ENG - Construction Materials; Gravel Source,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1495413346
17724585,10324,ENG - Construction Materials; Gravel Source,1,22954,"Gravel Bottom Layer, Cemented",1,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,0,0,1495413347
17724585,10324,ENG - Construction Materials; Gravel Source,2,22955,"Gravel Thickest Layer, Cemented",1,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,0,0,1495413348
17724585,10514,ENG - Construction Materials; Reclamation,0,10514,ENG - Construction Materials; Reclamation,0,0,Poor,0.125,Fair,0.125,Fair,0.5,Fair,0,0,0,1495413349
17724585,10514,ENG - Construction Materials; Reclamation,1,10470,Organic Matter < 1% to a Depth of 72 inches,1,0,Low content of organic matter,0.125,Low content of organic matter,0.125,Low content of organic matter,0.5,Low content of organic matter,0,0,0,1495413350
17724585,10514,ENG - Construction Materials; Reclamation,2,10530,"Not Droughty, AWC 0 to 150cm",1,0.294,Droughty,0.532,Droughty,0.532,Droughty,0.708,Droughty,0,0,0,1495413351
17724585,10514,ENG - Construction Materials; Reclamation,3,10515,Not Shallow to Bedrock 50 - 100 cm,1,0.001,Depth to bedrock,0.539,Depth to bedrock,0.539,Depth to bedrock,1,No bedrock depth limitation,0,0,0,1495413352
17724585,10514,ENG - Construction Materials; Reclamation,4,10368,Erodibility Factor Maximum,1,0.68,Water erosion,0.68,Water erosion,0.68,Water erosion,0.68,Water erosion,0,0,0,1495413353
17724585,10028,ENG - Construction Materials; Roadfill,0,10028,ENG - Construction Materials; Roadfill,0,0,Poor,0,Poor,0,Poor,0.003,Fair,0,0,0,1495413354
17724585,10028,ENG - Construction Materials; Roadfill,1,10508,Not Shallow to Bedrock 100 - 150 cm,1,0,Depth to bedrock,0,Depth to bedrock,0,Depth to bedrock,0.003,Depth to bedrock,0,0,0,1495413355
17724585,10028,ENG - Construction Materials; Roadfill,2,23779,"Dust PM10 and PM2.5 Generation, Suitability",1,0.864,Dusty,0.864,Dusty,0.864,Dusty,0.864,Dusty,0,0,0,1495413356
17724585,10332,ENG - Construction Materials; Sand Source,0,10332,ENG - Construction Materials; Sand Source,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1495413357
17724585,10332,ENG - Construction Materials; Sand Source,1,23704,Sand Bottom Layer (revised),1,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,0,0,1495413358
17724585,10332,ENG - Construction Materials; Sand Source,2,21969,Sand Thickest Layer (revised),1,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,0,0,1495413359
17724585,10345,ENG - Construction Materials; Topsoil,0,10345,ENG - Construction Materials; Topsoil,0,0.001,Fair,0.539,Fair,0.539,Fair,0.98,Fair,0,0,0,1495413360
17724585,10345,ENG - Construction Materials; Topsoil,1,10515,Not Shallow to Bedrock 50 - 100 cm,1,0.001,Depth to bedrock,0.539,Depth to bedrock,0.539,Depth to bedrock,1,No bedrock depth limitation,0,0,0,1495413361
17724585,10345,ENG - Construction Materials; Topsoil,2,10517,Not Slope 8 to > 15%,1,0.367,Slope,0.959,Slope,0.959,Slope,1,No slope limitation,0,0,0,1495413362
17724585,10345,ENG - Construction Materials; Topsoil,3,44457,"MEQ 5-30 (0-100 cm, ECEC first)",1,0.98,Exchange capacity,0.98,Exchange capacity,0.98,Exchange capacity,0.98,Exchange capacity,0,0,0,1495413363
17724585,989,ENG - Daily Cover for Landfill,0,989,ENG - Daily Cover for Landfill,0,0.997,Somewhat limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1495413364
17724585,989,ENG - Daily Cover for Landfill,1,250,Shallow to Bedrock 100 - 150 cm,1,0.997,Depth to bedrock,1,Depth to bedrock,1,Depth to bedrock,1,Depth to bedrock,0,0,0,1495413365
17724585,989,ENG - Daily Cover for Landfill,2,23660,Dust PM10 and PM2.5 Generation,1,0.312,Dusty,0.312,Dusty,0.312,Dusty,0.312,Dusty,0,0,0,1495413366
17724585,989,ENG - Daily Cover for Landfill,3,10192,Slope 8 to > 15%,1,0,No slope limitation,0.041,Slope,0.041,Slope,0.633,Slope,0,0,0,1495413367
17724585,340,ENG - Dwellings W/O Basements,0,340,ENG - Dwellings W/O Basements,0,0,Not limited,0.041,Somewhat limited,0.041,Somewhat limited,0.633,Somewhat limited,0,0,0,1495413368
17724585,340,ENG - Dwellings W/O Basements,1,10192,Slope 8 to > 15%,1,0,No slope limitation,0.041,Slope,0.041,Slope,0.633,Slope,0,0,0,1495413369
17724585,393,ENG - Dwellings With Basements,0,393,ENG - Dwellings With Basements,0,0.457,Somewhat limited,0.457,Somewhat limited,0.457,Somewhat limited,0.633,Somewhat limited,0,0,0,1495413370
17724585,393,ENG - Dwellings With Basements,1,23809,"Shallow to Soft Bedrock < 100cm (40"") (revised)",1,0.457,Depth to soft bedrock,0.457,Depth to soft bedrock,0.457,Depth to soft bedrock,0.457,Depth to soft bedrock,0,0,0,1495413371
17724585,393,ENG - Dwellings With Basements,2,10192,Slope 8 to > 15%,1,0,No slope limitation,0.041,Slope,0.041,Slope,0.633,Slope,0,0,0,1495413372
17724585,402,"ENG - Lawn, Landscape, Golf Fairway",0,402,"ENG - Lawn, Landscape, Golf Fairway",0,0.312,Somewhat limited,0.461,Somewhat limited,0.461,Somewhat limited,0.999,Somewhat limited,0,0,0,1495413373
17724585,402,"ENG - Lawn, Landscape, Golf Fairway",1,197,Shallow to Bedrock 50 - 100 cm,1,0,No bedrock depth limitation,0.461,Depth to bedrock,0.461,Depth to bedrock,0.999,Depth to bedrock,0,0,0,1495413374
17724585,402,"ENG - Lawn, Landscape, Golf Fairway",2,23660,Dust PM10 and PM2.5 Generation,1,0.312,Dusty,0.312,Dusty,0.312,Dusty,0.312,Dusty,0,0,0,1495413375
17724585,402,"ENG - Lawn, Landscape, Golf Fairway",3,10192,Slope 8 to > 15%,1,0,No slope limitation,0.041,Slope,0.041,Slope,0.633,Slope,0,0,0,1495413376
17724585,398,ENG - Local Roads and Streets,0,398,ENG - Local Roads and Streets,0,0,Not limited,0.041,Somewhat limited,0.041,Somewhat limited,1,Very limited,0,0,0,1495413377
17724585,398,ENG - Local Roads and Streets,1,10192,Slope 8 to > 15%,1,0,No slope limitation,0.041,Slope,0.041,Slope,0.633,Slope,0,0,0,1495413378
17724585,979,ENG - Sanitary Landfill (Area),0,979,ENG - Sanitary Landfill (Area),0,0.312,Somewhat limited,0.312,Somewhat limited,0.312,Somewhat limited,0.633,Somewhat limited,0,0,0,1495413379
17724585,979,ENG - Sanitary Landfill (Area),1,23660,Dust PM10 and PM2.5 Generation,1,0.312,Dusty,0.312,Dusty,0.312,Dusty,0.312,Dusty,0,0,0,1495413380
17724585,979,ENG - Sanitary Landfill (Area),2,10192,Slope 8 to > 15%,1,0,No slope limitation,0.041,Slope,0.041,Slope,0.633,Slope,0,0,0,1495413381
17724585,419,ENG - Sanitary Landfill (Trench),0,419,ENG - Sanitary Landfill (Trench),0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1495413382
17724585,419,ENG - Sanitary Landfill (Trench),1,291,Shallow to Bedrock < 200cm,1,1,Depth to bedrock,1,Depth to bedrock,1,Depth to bedrock,1,Depth to bedrock,0,0,0,1495413383
17724585,419,ENG - Sanitary Landfill (Trench),2,23660,Dust PM10 and PM2.5 Generation,1,0.312,Dusty,0.312,Dusty,0.312,Dusty,0.312,Dusty,0,0,0,1495413384
17724585,419,ENG - Sanitary Landfill (Trench),3,10192,Slope 8 to > 15%,1,0,No slope limitation,0.041,Slope,0.041,Slope,0.633,Slope,0,0,0,1495413385
17724585,208,ENG - Septic Tank Absorption Fields,0,208,ENG - Septic Tank Absorption Fields,0,0.999,Somewhat limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1495413386
17724585,208,ENG - Septic Tank Absorption Fields,1,229,Shallow to Bedrock 100 - 180cm,1,0.999,Depth to bedrock,1,Depth to bedrock,1,Depth to bedrock,1,Depth to bedrock,0,0,0,1495413387
17724585,208,ENG - Septic Tank Absorption Fields,2,233,"Percolation 60 - 180cm (24-72"")",1,0,Ksat not restrictive,0.465,Slow water movement,0.465,Slow water movement,0.999,Slow water movement,0,0,0,1495413388
17724585,208,ENG - Septic Tank Absorption Fields,3,10192,Slope 8 to > 15%,1,0,No slope limitation,0.041,Slope,0.041,Slope,0.633,Slope,0,0,0,1495413389
17724585,430,ENG - Sewage Lagoons,0,430,ENG - Sewage Lagoons,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1495413390
17724585,430,ENG - Sewage Lagoons,1,420,"Shallow to Soft Bedrock < 150cm (60"")",1,1,Depth to soft bedrock,1,Depth to soft bedrock,1,Depth to soft bedrock,1,Depth to soft bedrock,0,0,0,1495413391
17724585,430,ENG - Sewage Lagoons,2,422,Sloping < 2 to > 7%,1,0.92,Slope,1,Slope,1,Slope,1,Slope,0,0,0,1495413392
17724585,430,ENG - Sewage Lagoons,3,424,"Seepage 30 - 150cm (12-60"")",1,0.001,Seepage,0.533,Seepage,0.533,Seepage,1,Seepage,0,0,0,1495413393
17724585,302,ENG - Shallow Excavations,0,302,ENG - Shallow Excavations,0,0.457,Somewhat limited,0.457,Somewhat limited,0.457,Somewhat limited,0.633,Somewhat limited,0,0,0,1495413394
17724585,302,ENG - Shallow Excavations,1,23809,"Shallow to Soft Bedrock < 100cm (40"") (revised)",1,0.457,Depth to soft bedrock,0.457,Depth to soft bedrock,0.457,Depth to soft bedrock,0.457,Depth to soft bedrock,0,0,0,1495413395
17724585,302,ENG - Shallow Excavations,2,23660,Dust PM10 and PM2.5 Generation,1,0.312,Dusty,0.312,Dusty,0.312,Dusty,0.312,Dusty,0,0,0,1495413396
17724585,302,ENG - Shallow Excavations,3,10192,Slope 8 to > 15%,1,0,No slope limitation,0.041,Slope,0.041,Slope,0.633,Slope,0,0,0,1495413397
17724585,302,ENG - Shallow Excavations,4,23768,"Unstable Excavation Walls, revised",1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1495413398
17724585,395,ENG - Small Commercial Buildings,0,395,ENG - Small Commercial Buildings,0,0.524,Somewhat limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1495413399
17724585,395,ENG - Small Commercial Buildings,1,288,Sloping 3.9 to > 8%,1,0.524,Slope,1,Slope,1,Slope,1,Slope,0,0,0,1495413400
17724585,23656,ENG - Unpaved Local Roads and Streets,0,23656,ENG - Unpaved Local Roads and Streets,0,0.156,Somewhat limited,0.156,Somewhat limited,0.156,Somewhat limited,1,Very limited,0,0,0,1495413401
17724585,23656,ENG - Unpaved Local Roads and Streets,1,23660,Dust PM10 and PM2.5 Generation,1,0.312,Dusty,0.312,Dusty,0.312,Dusty,0.312,Dusty,0,0,0,1495413402
17724585,23656,ENG - Unpaved Local Roads and Streets,2,10192,Slope 8 to > 15%,1,0,No slope limitation,0.041,Slope,0.041,Slope,0.633,Slope,0,0,0,1495413403
17724585,57992,Farm and Garden Composting Facility - Surface,0,57992,Farm and Garden Composting Facility - Surface,0,0.6,Somewhat limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1495413404
17724585,57992,Farm and Garden Composting Facility - Surface,1,20466,"Slope 3 to 8 percent, Limitation",1,0.6,Slope,1,Slope,1,Slope,1,Slope,0,0,0,1495413405
17724585,57992,Farm and Garden Composting Facility - Surface,2,20487,Precipitation,1,0.25,Low precipitation,0.25,Low precipitation,0.25,Low precipitation,0.25,Low precipitation,0,0,0,1495413406
17724585,57992,Farm and Garden Composting Facility - Surface,3,20488,Temperature,1,0.083,Extreme soil temperatures,0.083,Extreme soil temperatures,0.083,Extreme soil temperatures,0.083,Extreme soil temperatures,0,0,0,1495413407
17724585,351,FOR - Construction Limitations for Haul Roads/Log Landings,0,351,FOR - Construction Limitations for Haul Roads/Log Landings,0,0.5,Moderate,0.5,Moderate,0.5,Moderate,0.5,Moderate,1,1,0,1495413408
