Season,Garden,Variety,Clumps,Spacing,Clump,Net kernel weight,PFP experimental yield
2014,PLC,Hopi Blue,28,1.75,21,0.0,0.0
2014,PLC,Hopi Blue,28,1.75,22,0.0,0.0
2014,PLC,Hopi Blue,28,1.75,23,0.0,0.0
2014,PLC,Hopi Blue,28,1.75,24,0.0,0.0
2014,PLC,Hopi Blue,28,1.75,25,0.0,0.0
2014,PLC,Hopi Blue,28,1.75,26,0.0,0.0
2014,PLC,Hopi Blue,28,1.75,27,0.0,0.0
2014,PLC,Hopi Blue,28,1.75,28,0.0,0.0
2014,POG,Hopi White,20,1.5,1,0.0,0.0
2014,POG,Hopi White,20,1.5,2,0.0,0.0
2014,POG,Hopi White,20,1.5,3,0.0,0.0
2014,POG,Hopi White,20,1.5,4,0.0,0.0
2014,POG,Hopi White,20,1.5,5,0.0,0.0
2014,POG,Hopi White,20,1.5,6,0.0,0.0
2014,POG,Hopi White,20,1.5,7,0.0,0.0
2014,POG,Hopi White,20,1.5,8,0.0,0.0
2014,POG,Hopi White,20,1.5,9,0.0,0.0
2014,POG,Hopi White,20,1.5,10,0.0,0.0
2014,POG,Hopi White,20,1.5,11,0.0,0.0
2014,POG,Hopi White,20,1.5,12,0.0,0.0
2014,POG,Hopi White,20,1.5,13,0.0,0.0
2014,POG,Hopi White,20,1.5,14,0.0,0.0
2014,POG,Hopi White,20,1.5,15,0.0,0.0
2014,POG,Hopi White,20,1.5,16,0.0,0.0
2014,POG,Hopi White,20,1.5,17,0.0,0.0
2014,POG,Hopi White,20,1.5,18,0.0,0.0
2014,POG,Hopi White,20,1.5,19,0.0,0.0
2014,POG,Hopi White,20,1.5,20,0.0,0.0
2015,CDG,Hopi White,47,1.75,1,0.0,0.0
2015,CDG,Hopi White,47,1.75,2,257.4,643.5
2015,CDG,Hopi White,47,1.75,3,201.8,504.5
2015,CDG,Hopi White,47,1.75,4,321.0,802.5
2015,CDG,Hopi White,47,1.75,5,80.6,201.49999999999997
2015,CDG,Hopi White,47,1.75,6,216.6,541.4999999999999
2015,CDG,Hopi White,47,1.75,7,224.70000000000002,561.7500000000001
2015,CDG,Hopi White,47,1.75,8,19.5,48.75
2015,CDG,Hopi White,47,1.75,9,0.0,0.0
2015,CDG,Hopi White,47,1.75,10,56.5,141.25
2015,CDG,Hopi White,47,1.75,11,99.3,248.24999999999997
2015,CDG,Hopi White,47,1.75,12,159.6,399.0
2015,CDG,Hopi White,47,1.75,13,265.7,664.25
2015,CDG,Hopi White,47,1.75,14,232.2,580.4999999999999
2015,CDG,Hopi White,47,1.75,15,239.3,598.25
2015,CDG,Hopi White,47,1.75,16,0.0,0.0
2015,CDG,Hopi White,47,1.75,17,0.0,0.0
2015,CDG,Hopi White,47,1.75,18,57.400000000000006,143.5
2015,CDG,Hopi White,47,1.75,19,349.7,874.2499999999998
2015,CDG,Hopi White,47,1.75,20,102.89999999999999,257.24999999999994
2015,CDG,Hopi White,47,1.75,21,99.5,248.74999999999997
2015,CDG,Hopi White,47,1.75,22,21.599999999999998,53.99999999999999
2015,CDG,Hopi White,47,1.75,23,12.4,31.000000000000004
2015,CDG,Hopi White,47,1.75,24,23.9,59.74999999999999
2015,CDG,Hopi White,47,1.75,25,0.0,0.0
2015,CDG,Hopi White,47,1.75,26,182.89999999999998,457.24999999999994
2015,CDG,Hopi White,47,1.75,27,66.7,166.75
2015,CDG,Hopi White,47,1.75,28,92.10000000000001,230.25
2015,CDG,Hopi White,47,1.75,29,417.0,1042.5
2015,CDG,Hopi White,47,1.75,30,370.0,925.0
2015,CDG,Hopi White,47,1.75,31,0.0,0.0
2015,CDG,Hopi White,47,1.75,32,159.8,399.5
2015,CDG,Hopi White,47,1.75,33,301.09999999999997,752.7499999999999
2015,CDG,Hopi White,47,1.75,34,169.1,422.75
2015,CDG,Hopi White,47,1.75,35,72.5,181.25
2015,CDG,Hopi White,47,1.75,36,272.1,680.25
2015,CDG,Hopi White,47,1.75,37,186.0,465.00000000000006
2015,CDG,Hopi White,47,1.75,38,242.7,606.75
2015,CDG,Hopi White,47,1.75,39,4.4,11.0
2015,CDG,Hopi White,47,1.75,40,4.3999999999999995,10.999999999999998
2015,CDG,Hopi White,47,1.75,41,0.0,0.0
2015,CDG,Hopi White,47,1.75,42,90.30000000000001,225.75
2015,CDG,Hopi White,47,1.75,43,58.3,145.75
2015,CDG,Hopi White,47,1.75,44,217.0,542.5
2015,CDG,Hopi White,47,1.75,45,171.20000000000002,428.0
2015,CDG,Hopi White,47,1.75,46,407.8,1019.5000000000001
2015,CDG,Hopi White,47,1.75,47,151.1,377.75
2015,KUG,Hopi Blue,36,2.25,1,0.0,0.0
2015,KUG,Hopi Blue,36,2.25,2,79.4,198.49999999999997
2015,KUG,Hopi Blue,36,2.25,3,96.8,241.99999999999997
2015,KUG,Hopi Blue,36,2.25,4,120.3,300.74999999999994
2015,KUG,Hopi Blue,36,2.25,5,0.0,0.0
2015,KUG,Hopi Blue,36,2.25,6,149.89999999999998,374.74999999999994
2015,KUG,Hopi Blue,36,2.25,7,329.8,824.5
2015,KUG,Hopi Blue,36,2.25,8,60.6,151.49999999999997
2015,KUG,Hopi Blue,36,2.25,9,17.400000000000002,43.5
2015,KUG,Hopi Blue,36,2.25,10,0.0,0.0
2015,KUG,Hopi Blue,36,2.25,11,0.0,0.0
2015,KUG,Hopi Blue,36,2.25,12,83.3,208.24999999999997
2015,KUG,Hopi Blue,36,2.25,13,214.1,535.2499999999999
2015,KUG,Hopi Blue,36,2.25,14,486.7,1216.75
2015,KUG,Hopi Blue,36,2.25,15,92.30000000000001,230.74999999999997
2015,KUG,Hopi Blue,36,2.25,16,341.2,852.9999999999999
2015,KUG,Hopi Blue,36,2.25,17,120.2,300.49999999999994
2015,KUG,Hopi Blue,36,2.25,18,22.0,55.0
2015,KUG,Hopi Blue,36,2.25,19,0.0,0.0
2015,KUG,Hopi Blue,36,2.25,20,0.0,0.0
2015,KUG,Hopi Blue,36,2.25,21,2.6,6.5
2015,KUG,Hopi Blue,36,2.25,22,38.9,97.24999999999999
2015,KUG,Hopi Blue,36,2.25,23,323.7,809.2499999999998
2015,KUG,Hopi Blue,36,2.25,24,0.0,0.0
2015,KUG,Hopi Blue,36,2.25,25,0.0,0.0
2015,KUG,Hopi Blue,36,2.25,26,84.8,211.99999999999994
2015,KUG,Hopi Blue,36,2.25,27,103.7,259.25
2015,KUG,Hopi Blue,36,2.25,28,0.0,0.0
2015,KUG,Hopi Blue,36,2.25,29,0.0,0.0
2015,KUG,Hopi Blue,36,2.25,30,0.0,0.0
2015,KUG,Hopi Blue,36,2.25,31,0.0,0.0
2015,KUG,Hopi Blue,36,2.25,32,6.0,14.999999999999998
2015,KUG,Hopi Blue,36,2.25,33,0.0,0.0
2015,KUG,Hopi Blue,36,2.25,34,0.0,0.0
2015,KUG,Hopi Blue,36,2.25,35,0.0,0.0
2015,KUG,Hopi Blue,36,2.25,36,0.0,0.0
2015,PLC,Hopi Blue,30,1.5,1,0.0,0.0
2015,PLC,Hopi Blue,30,1.5,2,3.6000000000000005,9.0
2015,PLC,Hopi Blue,30,1.5,3,0.0,0.0
2015,PLC,Hopi Blue,30,1.5,4,0.0,0.0
2015,PLC,Hopi Blue,30,1.5,5,13.2,33.0
2015,PLC,Hopi Blue,30,1.5,6,9.8,24.499999999999996
2015,PLC,Hopi Blue,30,1.5,7,4.800000000000001,12.000000000000002
2015,PLC,Hopi Blue,30,1.5,8,0.0,0.0
2015,PLC,Hopi Blue,30,1.5,9,0.0,0.0
2015,PLC,Hopi Blue,30,1.5,10,0.0,0.0
2015,PLC,Hopi Blue,30,1.5,11,36.8,92.0
2015,PLC,Hopi Blue,30,1.5,12,40.5,101.25
2015,PLC,Hopi Blue,30,1.5,13,118.8,297.0
2015,PLC,Hopi Blue,30,1.5,14,85.4,213.49999999999997
2015,PLC,Hopi Blue,30,1.5,15,207.4,518.5
2015,PLC,Hopi Blue,30,1.5,16,152.8,381.99999999999994
2015,PLC,Hopi Blue,30,1.5,17,0.0,0.0
2015,PLC,Hopi Blue,30,1.5,18,288.0,720.0
2015,PLC,Hopi Blue,30,1.5,19,245.3,613.25
2015,PLC,Hopi Blue,30,1.5,20,182.3,455.75
2015,PLC,Hopi Blue,30,1.5,21,504.6,1261.5
2015,PLC,Hopi Blue,30,1.5,22,290.7,726.75
2015,PLC,Hopi Blue,30,1.5,23,270.3,675.75
2015,PLC,Hopi Blue,30,1.5,24,99.5,248.74999999999997
2015,PLC,Hopi Blue,30,1.5,25,47.3,118.25
2015,PLC,Hopi Blue,30,1.5,26,465.79999999999995,1164.4999999999998
2015,PLC,Hopi Blue,30,1.5,27,192.0,480.0
2015,PLC,Hopi Blue,30,1.5,28,100.7,251.75
2015,PLC,Hopi Blue,30,1.5,29,115.6,289.0
2015,PLC,Hopi Blue,30,1.5,30,187.3,468.24999999999994
2015,POG,Hopi White,20,1.75,1,45.5,113.75
2015,POG,Hopi White,20,1.75,2,678.7,1696.75
2015,POG,Hopi White,20,1.75,3,548.4,1371.0
2015,POG,Hopi White,20,1.75,4,304.2,760.4999999999999
2015,POG,Hopi White,20,1.75,5,119.7,299.25
2015,POG,Hopi White,20,1.75,6,158.29999999999998,395.74999999999994
2015,POG,Hopi White,20,1.75,7,415.8,1039.5
2015,POG,Hopi White,20,1.75,8,502.9,1257.25
2015,POG,Hopi White,20,1.75,9,242.3,605.75
2015,POG,Hopi White,20,1.75,10,72.9,182.25
2015,POG,Hopi White,20,1.75,11,118.20000000000002,295.50000000000006
2015,POG,Hopi White,20,1.75,12,213.0,532.5
2015,POG,Hopi White,20,1.75,13,600.9,1502.25
2015,POG,Hopi White,20,1.75,14,270.2,675.5
2015,POG,Hopi White,20,1.75,15,153.1,382.74999999999994
2015,POG,Hopi White,20,1.75,16,142.3,355.75
2015,POG,Hopi White,20,1.75,17,0.0,0.0
2015,POG,Hopi White,20,1.75,18,400.0,1e3
2015,POG,Hopi White,20,1.75,19,339.0,847.5
2015,POG,Hopi White,20,1.75,20,64.60000000000001,161.50000000000003
